dates,B6,C2,C1,B4,B5,A1,A2,B1,B2,B3
1997-08-20 15:47:48+00:00,458.634991324875,402.4725587168165,439.8295281336259,493.8241253684243,477.65733075229264,561.8240739436101,532.6339423267681,499.80165634768326,487.598347188436,481.5999625109587
1997-09-05 15:48:16+00:00,444.74392999883713,374.7863860214308,417.36895678629537,494.6232460751284,480.0634297606426,552.2180539966822,529.901395059226,504.28148956116337,487.90836095948106,486.6437553334852
1997-09-21 15:48:43+00:00,445.5428861410686,392.81398651305983,428.5384128035479,492.49503745564,480.47571373375246,549.4504590782965,527.8482591443098,518.1258852530996,498.0076497471523,487.33937241244536
1997-11-08 15:50:01+00:00,462.2121549331437,417.9678733553384,443.7385017732459,504.3916141963133,507.6298359331764,553.170066817262,552.1281275804477,541.859191469344,513.4435229948269,503.5876765689176
1998-04-01 15:52:56+00:00,480.6320692212972,383.142426799241,427.4959039291875,499.74931862307335,498.5147902251522,563.933512301358,547.199918436089,522.3712536563756,521.6410320637644,507.67921690702696
1998-06-20 15:54:04+00:00,511.224092694924,452.9084230564848,466.8484928856606,538.5849351612344,,573.4520462335838,562.5159838725663,556.6737640330106,526.1225487763409,533.9119578148872
1998-08-07 15:54:32+00:00,,,,509.5757364475875,,546.5426417569696,534.017423681382,507.9624843738383,499.32666959876747,491.1766890560115
1998-10-26 15:55:00+00:00,468.164765061478,414.51972097704464,428.3753660901512,502.4490389301966,493.2618285945487,560.057459540863,539.2399261602625,509.21894002576136,501.89890177450377,486.21596389131327
1999-03-03 15:55:19+00:00,487.9105556640537,404.4387959244109,444.44290127647366,503.88989258469536,502.5343115440751,544.312553428297,530.1305008027405,499.6598231589993,512.2317621887746,496.0413271472476
1999-03-19 15:55:06+00:00,494.9159797852101,411.4304079543972,446.5396318115216,526.4586840526555,515.2009082400226,546.8342946923904,525.4218500177038,507.7411265425688,513.8950892548926,505.8947302501317
1999-11-14 15:51:51+00:00,471.04510310166455,421.3231674919498,443.979703385153,507.583381435221,514.1075939046766,562.8737851025187,539.2759751317976,507.8052227793426,507.4226523798289,496.3079990857267
1999-11-30 15:51:19+00:00,478.34044588914975,432.1957544173029,450.3236064517758,532.848105716483,526.4362128417066,,,,525.1986602420349,512.8839434121381
1999-12-16 15:51:16+00:00,490.41849782093567,437.752337391011,464.0552792606084,522.6823579527972,526.9325326355082,577.6647531078426,554.794670992705,532.7671647022067,527.1630786160067,515.2692142008534
2000-02-18 15:49:54+00:00,494.5561555262637,410.9827271530889,455.3771851120196,511.9184336650849,514.5556276481866,549.6146601033327,537.5407536552152,524.0092654133931,519.4939469088027,507.46703586902345
2000-05-16 16:08:15+00:00,507.5396642465729,425.8565579842239,448.7910435095853,512.6573362816648,519.750106881362,,,516.2823103382643,508.1463415832688,509.6206504191648
2000-10-23 16:06:23+00:00,483.9651872053843,417.6027587879177,442.192870587724,528.8017171990247,520.8453417653874,573.2767215553713,555.0426433615285,546.2358747915974,521.6630670060773,521.1517535318281
2000-12-18 15:55:41+00:00,497.8486251880776,439.5921478442575,457.1348389729769,534.9222423909617,533.3989682909315,574.4535453312649,561.942055671041,555.4751523309045,535.2824592144779,523.2190678457581
