,dates,satname,B6,C2,C1,B4,B5,A1,A2,B1,B2,B3
18,1997-11-08 15:50:01+00:00,L5,451.37342794326634,405.7743054917264,436.2347677033309,492.19804633270127,493.6943298033341,544.3020174619077,541.2894005905703,529.6656236057319,502.60479600494955,492.74894957904024
19,1998-04-01 15:52:56+00:00,L5,494.01847912838434,398.20213794471397,436.7634184802478,514.8090297685463,515.7258886771214,574.8860294980657,560.5863283431762,537.4309648018487,535.0274419708517,521.0656268141141
20,1998-06-20 15:54:04+00:00,L5,487.9958639549723,426.7766657240393,450.76741145030945,512.4531778287887,515.7194749953359,554.447131809987,539.2877551326146,530.5420067005649,502.8943200363893,510.6837290749355
21,1998-08-07 15:54:32+00:00,L5,,,,523.4185579359056,392.6106500521326,556.6101482939283,546.3221538932204,521.8053058621564,511.6313998106058,503.48141926784984
22,1998-10-26 15:55:00+00:00,L5,479.97684431938063,427.8083101421851,436.5529594225452,515.7376280953371,508.44878764042346,569.7218880246014,551.052005418165,522.5075291909018,513.7109810324064,498.0280431492159
23,1999-03-03 15:55:19+00:00,L5,519.6820526944867,440.1817300836479,466.43855306677347,539.6328267439325,543.3833791546317,570.3074146350148,561.9019978331735,535.4027573182364,544.0032592192076,527.8128241776806
24,1999-03-19 15:55:06+00:00,L5,529.9155651000458,450.8049414335874,470.7701139525618,565.8332175318457,560.2003750733828,575.4703190408923,560.4214353325395,547.1156600217589,548.8946745697283,540.8943155649674
25,1999-11-14 15:51:51+00:00,L5,480.4193140918715,431.8691548559327,450.4695417629887,518.1293687992039,526.1601508920855,570.5435940945063,548.6501861220047,518.3512101433256,516.7968633700359,505.68221007593365
26,1999-11-30 15:51:19+00:00,L5,466.71392612369954,419.1159196811714,442.27447738338714,519.7682709803515,511.48783028612786,,,,513.5721404765847,501.2574236466879
27,1999-12-16 15:51:16+00:00,L5,481.9051659350076,428.1748390193419,458.16143410881205,513.1048595811283,515.9868202107435,570.6992997466288,546.2813391067771,523.1896663305378,518.6497467300787,506.7558823149254
28,2000-02-18 15:49:54+00:00,L5,511.4676712455071,430.00818233723777,467.08515753303425,530.9438888492339,536.2990050014996,563.4513547827137,554.4522693744586,543.0347205975421,536.4054626280462,524.3785515882669
29,2000-05-16 16:08:15+00:00,L7,509.9235053642899,428.53837924165555,450.4413950526202,515.3391575390965,522.815045461284,,,518.964131595696,510.53018270098573,512.0044915368818
30,2000-10-23 16:06:23+00:00,L7,468.9292962728476,400.68738148881386,431.7834076344293,511.8863398999209,501.51348199498307,560.974628974205,540.0067524289918,529.3204974924937,506.6271760735407,506.1158625992915
31,2000-12-18 15:55:41+00:00,L5,486.35816762847764,426.6653830897075,449.1799068163308,521.9954776364117,518.62552285716,565.0522618734103,550.4515981114411,542.5483875763545,523.7920016548779,511.72861028615813
32,2001-01-11 16:06:37+00:00,L7,517.7464168911237,469.8831329896666,477.76083792420064,573.1834739773624,560.332421836344,613.4551656350183,604.8357288162315,586.3507273510928,570.6327273501798,565.9999148691759
33,2001-02-04 15:56:09+00:00,L5,498.52896945260665,423.63835116574717,466.17276449706515,520.9352091315513,530.782196150042,569.0218668001517,563.4751286138992,542.1054618274729,527.4155852737392,518.9852257272619
34,2001-02-20 15:56:12+00:00,L5,501.4594850374623,429.34661252193956,467.0981320540826,529.1391600220969,529.1062383169044,581.8634768711617,569.8516088785892,542.9293828458224,535.2670273768535,524.763591564833
35,2001-05-11 15:56:19+00:00,L5,483.6063217162051,421.9873543689912,446.44273663582055,516.7366983248224,515.7498085147145,558.7856506322082,553.3809293690927,532.0834489883816,512.3778720476924,509.52193007924024
36,2001-07-14 15:56:32+00:00,L5,476.1181283356201,418.42354097820623,436.2550397633135,508.8961474997977,509.307146084555,560.8611567472796,538.6113691529644,527.5830868330964,502.34852899675565,507.54677851936384
37,2001-10-26 16:04:26+00:00,L7,478.7384773649211,429.5333266287755,439.90173968360034,516.5397893664103,503.05781666992203,572.7054725462294,548.4360485150789,533.5242320665245,519.7045058753995,506.15357493688936
38,2002-02-15 16:05:01+00:00,L7,490.1616892838047,426.9861762786069,461.938020385622,542.0100997293692,527.8044240490409,591.6492898303106,587.854978172781,560.6904684742839,541.0244382110936,521.8975303463923
39,2002-03-19 16:04:53+00:00,L7,498.6412862909584,427.8611727199556,447.2042093417747,524.6115285283893,522.5204571457601,583.0668678880256,579.2037835782571,553.5679087413189,530.1798450117788,522.7940481206508
40,2002-04-20 16:04:54+00:00,L7,481.30744412371536,425.01991005566424,445.6846288150558,510.49649503722515,504.1545437074094,561.4652206099832,552.9323927700079,533.7286673684604,522.7118055313724,512.8085056003305
41,2003-02-18 16:04:49+00:00,L7,514.4633585202065,441.320938152844,461.74130553952256,537.6186662711664,522.690637083631,601.8095884558883,606.3399475017943,567.3438693587067,557.3758715620341,540.7211345430856
42,2003-03-22 16:04:48+00:00,L7,506.55235201086464,431.90344495039596,450.0088418955442,533.75669903322,516.8418336821643,591.8717939322498,584.1045729657421,558.2929217336931,547.4799888303371,517.217183808172
43,2004-01-20 16:05:08+00:00,L7,486.599875445801,429.187064293245,451.0770472409028,515.0473164211602,514.8893747211619,571.9456083554451,,226.18749917585586,,522.572570755519
44,2004-03-24 16:05:25+00:00,L7,503.2433161347842,426.18829312381916,449.0994917645028,526.5079351923976,528.0433166053539,589.127082178385,576.2286108428852,543.8672660790658,530.8800942932356,513.8370561662207
45,2004-12-05 16:05:17+00:00,L7,,,,,,566.0462332856234,,,,
46,2005-02-23 16:05:48+00:00,L7,492.22159158863093,449.98172448447497,465.81739865495933,534.5572857950066,522.2726566396456,603.6907298381218,593.7859943140094,549.3037907823999,537.7358496350425,528.6325080739883
47,2005-04-12 16:05:43+00:00,L7,496.79166211260633,427.8511442399115,450.8667498726309,521.553946145065,520.1419246367374,594.6688126359356,569.6115086807986,537.5392803842049,519.6814466068535,519.1706169008556
48,2005-04-28 16:05:43+00:00,L7,496.9379249525257,434.1716255364138,446.741896642591,514.0912368420549,512.5583059609468,577.1501196062967,573.9310263703846,536.8955857964163,516.6620392509556,518.1906546826275
49,2006-01-09 16:05:58+00:00,L7,454.6441343374623,412.73195222834613,439.4861329902988,507.1761766221042,497.0366877646692,558.5871342465316,549.6439786063823,531.2232005174909,506.48803886573114,503.781253123314
50,2006-04-15 16:06:09+00:00,L7,489.68047905370526,413.7371770869444,443.06778634913826,534.9570577903395,531.9037019353688,574.8999764687463,568.2233062347032,540.4826061431374,525.5296304603413,510.3098478465117
51,2006-05-17 16:06:12+00:00,L7,,421.6339653236093,443.08241428800346,,,568.7332576967049,555.4106038066167,523.6256632359316,514.2191104129154,513.6724397969093
52,2006-11-09 16:06:00+00:00,L7,500.73455701602774,431.445686149823,456.24445360704556,511.83640951276436,529.7618690192407,581.5265202013363,564.395770019448,526.1894396660217,508.87309685341603,517.3052490008256
53,2007-10-03 16:09:04+00:00,L5,434.7158150678878,420.9125914708098,435.88013161250893,495.0513275163115,490.3866390404954,565.8545752452505,545.9750507179704,525.8577907408163,509.6172438074509,498.69881317098924
54,2007-10-27 16:06:04+00:00,L7,,453.8048034293463,459.1469774004443,,,,,230.459130483037,532.6131086618681,522.9374660223823
55,2007-12-14 16:06:26+00:00,L7,462.85778320693663,439.8212203164354,456.01309583781716,522.908922384134,509.16688457209045,,,,,
56,2008-04-04 16:06:17+00:00,L7,490.31418302318406,429.21562025453477,441.59057335401235,514.2911047669522,505.0378669360675,566.911454388395,550.8904381287874,519.8607083643885,520.45494203052,506.35859489325304
57,2008-04-20 16:06:15+00:00,L7,494.47264644258956,430.11920190403015,444.75674100093516,517.1341331064554,514.8713907897701,573.4764156695267,552.8137292409845,522.9624643852907,517.0360279515648,509.8757075654886
58,2008-05-06 16:06:11+00:00,L7,499.4489988115967,429.51081297513025,444.09096722613424,512.63050709108,523.6685699285516,575.6127613166713,557.449115156192,523.1044103860352,515.1056716084958,516.9406965355554
59,2008-12-16 16:05:38+00:00,L7,508.61596750699664,443.2513758899602,459.3451311406486,532.7705975162321,545.9341130013261,577.7878885406151,569.8299318664072,563.9626355012628,555.7063589521844,542.3358028778063
60,2009-01-01 16:05:45+00:00,L7,501.7387341690164,440.2890241613182,455.80485012159136,532.4442854120776,533.6783813944763,574.5296600299664,568.7643796813825,559.9739472728901,544.9405799964065,526.0659832534499
61,2009-02-02 16:05:55+00:00,L7,498.8718748540958,426.03886494253493,443.22212724842007,525.1712370020894,515.2438874236931,567.0437465655087,563.991004348278,545.8102701433377,533.2169775374862,526.3304440882995
62,2009-02-18 16:06:05+00:00,L7,490.04083483596037,431.1523108812162,457.45771052234,523.5868327810861,523.4488867675548,573.0354326293836,577.0912782689468,543.9069736750488,531.5976183885984,521.2865946537179
63,2009-03-22 16:06:21+00:00,L7,502.3228460348006,414.86164664054945,438.5061255989191,515.226643914706,506.03709177063854,567.1770101438271,553.8965225274032,529.4238101813537,523.266059524935,511.25754343338446
64,2009-04-07 16:06:27+00:00,L7,495.5879338273476,423.08822325740994,444.77010972728266,514.1553556461714,513.7101787181081,567.106002128085,556.243539376637,524.8512744627312,511.92315343075694,506.291216394673
65,2010-04-10 16:08:21+00:00,L7,458.5463626745507,413.278878720995,422.1048631961313,500.31775438202544,499.360355804871,,,,515.3410686095965,500.35298045559864
66,2010-05-28 16:08:16+00:00,L7,494.49310819339536,429.6476804582571,445.9450087170346,513.4350610037748,509.9535974535696,575.0929032077388,564.0453961399536,522.9948009339147,511.452704890559,513.5688072168383
67,2011-01-07 16:09:22+00:00,L7,492.22787262910896,433.557069980912,458.13531903355926,525.9822686911388,516.7494796744679,572.4840202790112,572.2726190767597,534.661951472357,526.5800454360083,519.6137062203541
68,2011-03-12 16:09:42+00:00,L7,489.8669929893454,412.4930228314262,443.1724909173935,508.164119480899,512.6318265694932,567.4029427173058,549.1630257703928,527.8855030424724,513.0140153124302,508.29479722401965
69,2012-01-10 16:10:10+00:00,L7,503.834702843646,448.55543726075103,463.5175711469699,535.9863062412946,551.727413445082,585.4893203662873,564.4175102795712,537.5247669744614,532.0589006840632,544.5851511191614
70,2012-01-26 16:10:08+00:00,L7,511.5364194095086,439.8300609623866,461.0923244242214,541.0560348888366,550.293275510009,585.4660753559608,562.5770898150091,538.7935204367267,541.349258828677,547.3017459493839
71,2012-02-27 16:10:16+00:00,L7,495.1188733800595,423.4688394433215,455.8648270587016,516.75277497698,528.869299314395,575.5568636154643,554.2728372602515,525.2972350230281,514.733049748932,516.9256780568724
72,2012-03-14 16:10:15+00:00,L7,487.1392309716367,412.4674510765615,460.69944299775955,509.93387386859666,512.583280561841,563.3255813859428,553.9648488749378,515.7613734502958,508.68874897386866,509.4200938425157
73,2013-01-28 16:12:21+00:00,L7,489.05030091286494,441.2471358716758,469.24134315780003,537.5117600021035,517.9036462988571,585.0471956133837,590.1319301087739,557.829407894598,552.7853082878718,538.46730157939
74,2013-03-17 16:12:15+00:00,L7,478.5268037909876,415.9364589702192,448.6169229497944,515.269977928055,514.7624816123238,560.4543321115586,554.7506407031367,528.5882023626053,516.001180925854,518.6436189793762
75,2013-05-04 16:12:02+00:00,L7,459.7526028329445,398.9480574758808,434.05834604050284,499.28054931044295,491.2256414865838,554.9948302342723,535.1728518796778,506.59670106399267,499.32021649143894,493.37846153529017
76,2013-05-20 16:12:00+00:00,L7,454.9582898358728,397.7614345240813,421.23948292180967,489.8302518768608,486.77632251468134,,,,,
77,2013-09-17 16:18:06+00:00,L8,453.1946733539939,413.117572034532,439.97347792315685,509.23256137817174,485.539762559165,578.8676772632869,551.1200214177447,524.4397472457699,505.5722308428826,504.0731523823127
78,2013-10-19 16:17:58+00:00,L8,467.190558727685,435.8263662288547,459.7666955417449,517.1528215212451,502.74694598791854,585.8581491655558,569.0429779425,535.8929114618949,509.27992628127595,505.24506607359535
79,2014-02-08 16:17:05+00:00,L8,477.8440675831071,412.72134183060194,444.226953258375,517.1061699682775,502.89310126361744,578.0158536200831,575.2551853588375,538.3400247291345,519.7847345456978,510.5938512630346
80,2014-02-24 16:16:52+00:00,L8,483.98953252515565,416.067339712616,448.04017114124275,516.4187613915358,505.07163676265753,580.4752630785476,574.5370274741906,544.145763674794,521.0135069677181,508.9708757525021
81,2014-03-12 16:16:40+00:00,L8,484.7017063173964,,446.72129822330373,515.4005981602116,503.8605881942502,577.1116325392051,576.777782942047,546.2417744535048,520.9979357610783,508.8411043843778
82,2014-03-28 16:16:22+00:00,L8,487.6603591486278,413.8626812515473,447.1378448689398,512.5157469717847,502.97837609754015,582.0748896712519,576.9778678061432,544.6835765495402,518.3560791625906,514.573659541009
83,2014-05-15 16:15:41+00:00,L8,,,,516.617413382853,,,,,,513.6189482520477
84,2014-06-16 16:15:51+00:00,L8,479.03667012973625,429.56869600080563,447.0140199152774,513.0604449061434,512.592103500456,577.9546972410683,570.7319601381201,534.8036578706977,510.80282964511173,505.18502374341716
85,2015-01-26 16:16:05+00:00,L8,474.771198654789,418.68008699804807,451.4700331430117,514.8321731845248,499.51886489768845,574.7846878706941,567.5925703267791,535.1326481358361,516.193430074808,513.7530741561667
86,2015-02-11 16:15:59+00:00,L8,477.2569127902036,417.9753557421212,448.374172607589,514.015751691066,499.0622089954709,574.2837476369491,574.4442646806617,535.3450590914763,510.0425962657051,512.8933606323425
87,2015-02-27 16:15:55+00:00,L8,471.21110404559187,397.2572976712606,440.2500675591025,507.9882032058383,498.53619203060674,574.145935637587,562.7831577321625,528.1050900561181,505.30795995477575,507.0091868228453
88,2015-03-15 16:15:44+00:00,L8,466.4836021763265,399.01952241134717,443.2376808505517,509.1575822750942,495.38349786843304,570.5879383466352,554.1386497464464,522.5848339460641,508.79529676336847,503.4037667946718
89,2015-04-16 16:15:31+00:00,L8,471.66355956506305,399.28098128920266,432.1383969823306,504.28072882758323,500.1647082504942,562.3555035150399,541.9643425999843,511.05587394775847,503.96568223464675,498.4758003277634
90,2015-05-02 16:15:20+00:00,L8,451.68833726719066,399.5167947982475,442.7456654274712,500.14745987275137,474.30089905177226,559.9216288087928,540.9456781112996,509.4271635193495,495.40654038882235,492.9093223872987
91,2015-07-05 16:15:35+00:00,L8,,424.7384161732103,446.50384128013036,,,580.1815146756321,,,,
92,2015-09-07 16:16:00+00:00,L8,447.57065682641206,398.75627495561224,421.55598679848185,488.46415529674294,471.49289493627344,570.5635640884108,547.0686512178379,504.2670512226179,480.8370731525288,487.70026577777264
93,2016-01-13 16:16:13+00:00,L8,458.69611499629815,422.6736447664081,448.54570308611926,,,576.8928918535632,575.9695972621366,540.4253186391807,560.4346832465015,528.2502274899001
94,2016-03-17 16:15:57+00:00,L8,467.6594001551515,397.3090905241001,438.70004191253344,504.90651142772265,487.1507224443131,567.9127846003097,560.3823226264109,526.0787216231146,506.84545685997875,496.06706324640504
95,2016-03-28 16:30:19+00:00,S2,482.17421894363866,411.367157152191,436.78863860990225,511.3693347346411,497.9745279353661,569.0619092442607,560.814996198969,528.1655432065726,512.9210733363342,509.28028441535383
96,2016-04-02 16:15:47+00:00,L8,468.72833544563,394.6757503549777,429.55580970868044,501.47195816948226,486.15164247454976,565.1008934323306,553.8778696139577,518.3845328019192,503.65028013422886,497.71790465933725
97,2016-04-18 16:15:42+00:00,L8,484.78417714578313,403.3460859020927,440.29441304106155,507.6998832010425,502.19791378879546,571.5516509315565,561.6833670963728,520.2386093984655,510.4024483527894,508.08682460371665
98,2016-08-08 16:16:10+00:00,L8,494.2519195989703,429.5411874417715,445.8224223210425,519.3289272572255,527.5768976120062,576.3788421259219,555.4054624357831,509.8561756601937,502.8971751631805,513.5735570888
99,2016-10-27 16:16:29+00:00,L8,479.9023513374523,425.3440629429002,444.3026216803206,496.243014442488,505.26742628021765,573.4789570918017,552.7786073841385,518.1596081153485,495.93478646171303,503.5111377899393
100,2016-11-03 16:33:05+00:00,S2,491.6008864382858,435.3259862828918,456.3481996350358,514.8224942868419,526.3481950162804,587.7010903306374,566.5312377392329,526.5855591082694,502.9374660169155,515.4416411355347
101,2016-11-13 16:33:06+00:00,S2,485.49124026024697,,456.2948955025836,507.2254768509853,519.5955723589507,587.8950254483134,565.5144130208007,529.007003191095,507.78308716237933,513.24410930403
102,2017-01-15 16:16:18+00:00,L8,526.7363164980724,448.1664997595573,465.72432823452584,556.668098110358,563.5224046924667,594.1339304645871,573.5020160595466,562.9780767729017,554.9795404477532,556.4274645436032
103,2017-01-31 16:16:11+00:00,L8,506.97419825181794,433.6806750010701,460.8568083459494,540.2724613077114,538.0811452925395,576.6956279950944,576.1238610654534,553.060378250984,543.7370720841517,535.1441362564524
104,2017-02-01 16:33:01+00:00,S2,511.8244502232247,429.1312269809837,460.0640323776644,529.153982662694,540.128117627832,572.5427111880169,570.4431872556322,549.5844528680634,538.3134950403044,526.098531047128
105,2017-02-16 16:16:04+00:00,L8,496.55422155647017,418.5113902082594,453.2981833559572,520.0433282744546,519.922842285459,575.245489340085,564.9954589305795,528.5601476192618,522.2557354810788,513.5202066223862
106,2017-02-21 16:33:49+00:00,S2,498.66404181320894,419.1895872929566,450.5934346697986,511.7394150835943,517.5820347432116,574.8261122910766,558.1108095744225,527.1261156307879,512.1181928193558,507.3360835904716
107,2017-03-03 16:33:00+00:00,S2,526.0046365821336,435.46154131744726,465.43304647665434,542.9720658920967,539.7882733912696,589.049716388069,575.3835260040305,543.2637165225732,541.1562961198853,537.9692261507021
108,2017-03-04 16:15:58+00:00,L8,500.39196215421987,412.6930756928438,444.65121171291946,516.8423446310937,516.0247231499112,572.91445227178,561.623497657687,519.7237271181574,513.1568407880071,512.8092048857624
109,2017-03-23 16:33:01+00:00,S2,502.88551843490103,419.04870881273825,445.55621163840635,509.98835703812694,517.3024637076901,564.9313336796035,553.4721389441229,524.3644300574574,511.3200480182449,504.5186687539222
110,2017-04-05 16:15:41+00:00,L8,492.47580867450006,413.148380995258,445.86931016666887,512.1638157508418,511.1553938558079,560.9373488675295,542.3693316439048,518.901226568905,508.3858893361545,502.94941278979115
111,2017-04-12 16:33:54+00:00,S2,508.443789677425,424.26775516558484,451.4479395405066,526.2679523579603,530.3081917772786,577.0095858897391,561.3737414561836,536.2257527973368,527.5813980106209,527.7890468151045
112,2017-04-21 16:15:31+00:00,L8,499.4915947648309,419.61731786249936,447.06899233646095,513.8933122304068,519.2928556335231,569.515021824123,547.4469309943689,520.4456703429047,508.48795543056343,510.717307627245
113,2017-06-01 16:33:54+00:00,S2,467.7429026002079,402.6359547711548,438.4353497872352,485.34660222065145,501.21759740928894,556.0099866564735,539.3901948940577,508.7284641376939,490.7907831404546,492.20687946725127
114,2017-06-08 16:15:48+00:00,L8,,,,996.6276080462927,962.6493592392561,573.4925936568706,548.7104994282586,518.9445503555272,496.66172699940046,
115,2017-06-11 16:33:08+00:00,S2,489.19376757765036,424.9810144509783,452.98728937187116,520.3847592031055,517.2447444432721,580.2051125603726,563.1543517021254,537.34883849633,507.68357181022213,510.295740217061
116,2017-07-01 16:33:06+00:00,S2,464.7978932847907,414.7297634964651,437.78780984051997,504.8083834357326,494.41451682244025,571.9758906183624,552.5215866084257,526.5948919853083,500.7055798667136,500.77419249538605
117,2017-08-25 16:33:31+00:00,S2,450.1654589088447,,,511.56367883830967,515.1021234903525,,,,521.8254687302732,512.8383343827226
118,2017-11-18 16:33:04+00:00,S2,449.85331248932664,442.60759928893293,450.65721516156924,511.9800733558934,490.1250859126032,589.1943705233455,566.0463293539484,539.0377513425998,512.5545823909356,508.6114154577248
119,2017-11-23 16:33:43+00:00,S2,450.82546104071173,438.77331842848776,449.7804877209754,505.47113369283903,488.42213863625364,585.8283252880283,563.3347415870699,539.0211816248265,512.0458083338355,507.7131311302576
120,2017-12-01 16:16:17+00:00,L8,414.3224812209637,,,496.892487532943,469.4032888598428,,,,504.7761222699239,500.47824569621815
121,2017-12-28 16:33:01+00:00,S2,440.9675512943971,425.66323391526316,439.5722074441002,506.2097068343788,485.36776938896116,573.8898012886086,556.3294360631608,533.2909971652972,512.4955943743339,503.6365852548091
122,2018-01-12 16:33:47+00:00,S2,453.20358729230946,426.0483625033523,446.2119247635041,507.80727264116234,491.0709031987827,575.7646636175944,564.4555115072255,542.7539400647223,522.6134656991081,508.21827182415655
123,2018-01-17 16:33:48+00:00,S2,463.0294550130035,438.7257718520928,454.6186839257079,524.4979229659323,520.1473195930216,585.74889169878,584.4079565722241,562.630247577164,543.5282625206304,523.8560513745881
124,2018-01-18 16:16:10+00:00,L8,458.3361147868118,434.36237029902225,450.8623261552234,528.7148275493796,515.7509545944434,582.377124179289,579.7721488558285,564.2811863558705,545.9825636361145,522.5819571536704
125,2018-01-22 16:33:48+00:00,S2,458.6011861384636,448.4341165379035,450.078011249302,514.0148667777562,508.01506377378615,,,,532.2595197912257,507.3859886256203
126,2018-02-06 16:33:03+00:00,S2,451.48884526763516,423.727797563352,448.12302761607964,510.9150984205623,495.3852259142268,580.98171369063,569.343840626384,541.4436558986548,528.7194941155728,507.4102797265861
127,2018-02-11 16:33:00+00:00,S2,456.32266718846427,417.6794801185177,450.1457793421664,507.86248877446025,495.613415523802,581.7565419707521,570.9686493644147,539.2515877118032,521.3115699597945,505.67876777050725
128,2018-02-21 16:33:47+00:00,S2,457.5120647580923,,448.5018126885286,516.0632478725219,499.06325808213757,590.6638654265994,577.0491117344247,550.8921230240846,540.3196586260682,521.4990343464115
129,2018-03-03 16:32:58+00:00,S2,486.17213647294847,442.3913849073559,463.72755725886987,538.2795411462869,546.3945932137353,596.196046671857,590.4525169376273,573.8235455475984,564.7643553305298,542.3955405114691
130,2018-03-08 16:33:03+00:00,S2,466.12709631150443,413.5727111799547,445.8767247108203,511.3524311179412,503.7282614842408,581.6627452731993,566.8296510791643,537.9140191795836,524.6202420910143,511.54252176257665
131,2018-03-13 16:32:59+00:00,S2,475.1339437481576,428.35737701374325,451.971655150125,515.6678627770593,513.1838577029247,580.3386310790067,571.1756731106868,538.1131933713696,528.5050975561282,511.2609137712735
132,2018-03-18 16:33:04+00:00,S2,482.77133509848125,430.0670503862664,448.5612562628993,524.2113468334961,512.3950553964946,577.0892146536819,570.8679671934156,531.0520522569914,527.6332356473017,512.6660956115842
133,2018-03-23 16:33:02+00:00,S2,481.29986013059676,428.8246781603725,455.66643583214193,512.5044026710076,509.2591784018278,583.1457425248793,572.4456594089846,540.3322574833504,523.8450655657389,516.9645032736099
134,2018-03-28 16:33:06+00:00,S2,460.21872606229016,403.73311924130337,434.5189476509962,496.27544885217725,489.2361958609398,560.2439360393597,552.5888341929227,518.9463857536816,504.5641272625343,494.70882571376916
135,2018-04-02 16:33:52+00:00,S2,480.8346533858298,431.7959833614977,459.0751501210176,519.3394201883849,522.4909239195231,578.6820595860679,577.1708743362217,539.5391902576421,521.7709197058438,523.3083778615135
136,2018-04-07 16:33:08+00:00,S2,467.58900668854204,415.53209799085073,446.0863110349376,504.28476972657353,505.8882412081936,570.4083072499099,566.578647955366,530.7017613185095,512.4344748863449,507.1850536087729
137,2018-04-08 16:15:31+00:00,L8,457.3442111842726,397.317088759292,438.2854104023412,497.75099549715554,499.61850099480074,568.844191377002,567.9502881105155,519.6748979570757,504.34072110921375,499.7988605092608
138,2018-04-12 16:33:05+00:00,S2,465.324481708536,,,502.41065424148906,395.7655231755623,577.2525186619928,569.9040395716175,529.9158470747863,419.81412507429025,
139,2018-04-17 16:33:56+00:00,S2,492.35808039937774,429.34022942147374,456.55517856470817,514.3515068533827,531.7056758369457,580.9133169461036,579.1720383948647,537.296206935577,513.2356664287723,510.18124743198956
140,2018-04-22 16:33:06+00:00,S2,477.52364124298884,421.45379073680414,455.1228628438545,512.7650095698782,505.19878176701314,578.2724720536764,568.0847965301296,532.9025896218625,512.7309468864019,511.2568794622563
141,2018-04-27 16:33:09+00:00,S2,461.5112324835576,402.50885096448866,435.6261000628098,498.14362064029945,492.04838039867303,575.0058570469112,559.5432731034578,524.0778617060389,500.5900326191338,500.6737938576548
142,2018-05-02 16:33:38+00:00,S2,482.6740107398997,427.02659697861424,450.6759761846181,500.78273852312657,521.2076929660527,575.2553427708626,572.713726037975,528.7242345753162,509.9847038134344,503.6938808880453
143,2018-05-10 16:15:12+00:00,L8,457.3380882582168,398.5318952434462,438.6245147302391,490.19184161761643,497.59304488239064,564.5037578736876,557.3266353965487,518.9793297535755,503.03708011567875,491.5515257130025
144,2018-05-12 16:33:06+00:00,S2,462.4517262755845,412.7923303954143,441.76177506896124,496.27552389769215,499.2218259494165,561.0738870006223,556.2536248971901,519.6238560760371,502.25915511256676,496.10631885885
145,2018-05-17 16:33:10+00:00,S2,,,,491.7640919148322,,,558.7500419387246,,498.17214949603755,490.4681789038702
146,2018-05-27 16:33:57+00:00,S2,466.2374091354072,412.9656579837738,435.85313202603163,492.49686769515694,500.64298911855536,569.6901369660757,552.8694492019596,512.7372951824153,501.9655921949247,489.57448375105554
147,2018-06-01 16:33:04+00:00,S2,482.1851709240133,433.1499718469746,450.6211907538162,506.29559199746166,521.8964138211212,581.2722117679854,569.3252042744869,537.7473536996227,511.07830567962924,505.4304407901616
148,2018-07-13 16:15:18+00:00,L8,477.55718017660524,429.83260069833193,446.65746743302736,516.9666323723761,506.7656290885266,581.1838741898141,562.7446771006194,528.1075377704212,506.2720912116902,498.55106765906635
149,2018-10-04 16:33:04+00:00,S2,441.0248117666945,392.8021231940396,415.4588822916763,491.52008153497843,473.6653895332068,559.5070659148445,530.1009877854618,506.00711015582453,492.59152233895657,418.84270747709184
150,2018-10-29 16:33:05+00:00,S2,461.0596457759493,436.68202864873865,455.57636284316374,522.4453635730706,504.34352519975187,583.6794726725866,572.6985087561101,522.9771391738932,508.89958768145465,508.2514469165039
151,2018-12-08 16:33:50+00:00,S2,506.02809497284676,443.0513392603523,468.91689996026525,539.422082350888,532.2514022445903,594.0589870126837,585.8062206159719,553.6897663691257,515.2005052333254,546.2627667522517
152,2019-01-12 16:33:51+00:00,S2,474.9259260905072,,443.20047046113825,517.8025422593813,510.54406747126325,574.8043279656015,559.0967255752884,539.8270787690866,519.8416997792754,510.2007000881776
153,2019-01-22 16:33:52+00:00,S2,514.5679869712183,452.915650967585,472.3512539808672,585.9446686731867,543.6035441208146,590.1561846435864,579.9347823657231,552.4140923463556,,945.8748676876507
154,2019-02-06 16:15:54+00:00,L8,500.7060327327625,425.59201349725805,452.78345170811446,539.4592776798156,527.6182848462237,570.9066673089642,572.8047568457221,538.6234017517104,527.0589485016644,524.1937250258993
155,2019-02-06 16:33:56+00:00,S2,503.9031361927726,439.796875363573,460.00834961712593,537.9638102658143,534.497791336929,577.5302112624942,576.5472773835932,551.7929975601754,542.6262075497352,530.4235839332399
156,2019-02-11 16:33:52+00:00,S2,484.8908089310325,414.48715845014976,448.90477605121885,521.0247362615542,504.20200790359195,571.7427860218917,563.8136682314215,536.768993091934,521.1758822307188,514.9288824516556
157,2019-02-16 16:33:55+00:00,S2,488.11903312881566,414.55947150669493,452.33364161500356,521.0719378960385,506.62429672623654,571.0362714970348,562.3364206476551,533.149554918241,517.2037768433019,511.1461913329109
158,2019-02-21 16:33:51+00:00,S2,520.6117419003781,453.8876186353855,466.3183187015096,565.3567918148226,562.9869841967185,585.2439567519459,586.0915601671011,575.4066920412894,564.71195638416,559.4197262948993
159,2019-02-22 16:15:51+00:00,L8,513.5235991374084,431.3943488157748,451.29298576605805,561.1996454434,557.6247822145943,579.122944833414,577.6545430962967,568.0978448905039,551.9975310789343,543.4879624506799
160,2019-03-03 16:33:50+00:00,S2,484.22492625015394,412.44472074168846,441.5551244455039,522.8125825941249,515.3935796682634,570.7748086632946,,340.5786369688151,513.2576605477741,511.7613730799518
161,2019-03-08 16:33:53+00:00,S2,506.8678089608923,429.26512750815243,455.4830122576964,,,585.8575169157484,580.2552691732333,555.0288039471836,538.7168117963594,
