date,Hs_max,Tp,MeanDir
2006-08-21,1.5297852,14.433449,174.61084
2006-08-22,1.5151081,17.250343,193.0236
2006-08-23,1.994873,14.7645035,203.2694
2006-08-24,2.0019531,14.590675,202.9816
2006-08-25,1.6728516,12.031593,196.69434
2006-08-26,1.3885498,10.337257,190.95871
2006-08-27,1.6036377,13.836037,205.16418
2006-08-28,1.6140137,13.395851,205.21259
2006-08-29,1.463623,12.311867,199.49562
2006-08-30,1.3789062,6.5352554,174.9121
2006-08-31,1.5471191,7.862648,171.77771
2006-09-01,1.656312,8.537453,171.00586
2006-09-02,1.6982565,8.7855,171.07845
2006-09-03,1.7062979,13.975929,177.11867
2006-09-04,1.5083008,12.255714,178.7599
2006-09-05,1.6953125,14.274269,192.91545
2006-09-06,1.7666016,12.323097,196.49199
2006-09-07,1.8637695,16.77671,196.55026
2006-09-08,1.8742676,15.152687,188.62134
2006-09-09,1.8893366,15.035011,187.29385
2006-09-10,1.8056641,16.29673,190.72438
2006-09-11,1.8428955,15.002785,190.84396
2006-09-12,2.225789,14.871437,197.79793
2006-09-13,2.2324266,14.581398,195.80324
2006-09-14,1.9598551,13.526222,190.3931
2006-09-15,2.231079,15.389015,180.63007
2006-09-16,2.3066025,14.790382,179.68896
2006-09-17,2.177246,11.5267105,177.94678
2006-09-18,2.159546,17.289406,183.43118
2006-09-19,2.1289062,17.295265,184.28708
2006-09-20,1.9731445,15.814796,185.31813
2006-09-21,1.871582,14.419289,185.39215
2006-09-22,1.940918,14.286964,192.9918
2006-09-23,1.9057617,13.587746,193.64168
2006-09-24,1.6954346,7.6790543,183.4133
2006-09-25,2.0288086,15.145851,200.58888
2006-09-26,2.0820312,14.366554,207.35783
2006-09-27,2.008545,13.788429,204.1963
2006-09-28,1.9556885,13.40757,186.86232
2006-09-29,1.8504639,13.138039,184.68945
2006-09-30,1.5714111,11.6204605,179.77953
2006-10-01,1.5234375,8.224464,176.79272
2006-10-02,1.6445312,15.891945,187.082
2006-10-03,1.7687988,13.918312,190.09428
2006-10-04,1.7741699,13.7923355,190.20108
2006-10-05,1.6334229,8.430031,177.95667
2006-10-06,1.742939,13.41465,176.96983
2006-10-07,1.7404518,9.092384,175.62921
2006-10-10,1.5721436,15.7176285,179.46335
2006-10-11,1.8787842,14.480812,188.44606
2006-10-12,1.8796387,14.432472,188.63304
2006-10-13,1.6291504,12.857277,187.32272
2006-10-14,1.447876,16.216652,186.75684
2006-10-15,1.9567871,14.725929,193.44533
2006-10-16,1.9592285,14.671242,193.46329
2006-10-17,1.9539795,13.48716,193.28267
2006-10-18,1.8481445,12.856789,193.96144
2006-10-19,1.7782993,19.720558,194.55649
2006-10-20,1.9156494,16.206886,203.80095
2006-10-21,2.2601986,15.794777,203.19786
2006-10-22,2.261551,15.991066,201.87672
2006-10-23,1.9837646,14.695168,201.30865
2006-10-24,2.1363525,16.489113,201.71089
2006-10-25,2.178711,16.070168,202.08063
2006-10-26,1.8824463,14.166847,201.01642
2006-10-27,1.8066406,12.336769,195.51163
2006-10-28,1.9404297,15.072121,188.54512
2006-10-29,2.0023193,14.556496,189.32568
2006-10-30,2.055664,17.14634,188.96895
2006-10-31,2.5363693,15.915382,195.85188
2006-11-01,2.5255127,14.738625,189.50662
2006-11-02,2.524414,16.655128,184.40793
2006-11-03,2.5754395,16.002296,183.37726
2006-11-04,2.3435059,14.400734,179.16698
2006-11-05,2.017456,13.4954605,177.07892
2006-11-06,1.725708,12.90049,173.27234
2006-11-07,1.5085449,12.265968,173.2937
2006-11-08,1.3848877,11.81089,173.34735
2006-11-09,1.3174362,8.309425,175.09393
2006-11-10,1.2890625,13.223488,180.85954
2006-11-11,1.5847168,13.2142105,196.4472
2006-11-12,1.668457,12.386574,199.4645
2006-11-13,1.6899681,12.328712,199.21983
2006-11-14,1.6373072,12.893898,194.51878
2006-11-15,2.0205078,13.410988,195.45465
2006-11-16,2.0235157,13.407082,195.76562
2006-11-17,1.7564697,12.415871,192.2008
2006-11-18,1.5290527,11.979347,189.04587
2006-11-19,1.5582752,13.772316,181.82718
2006-11-20,1.5955791,12.606789,176.33636
2006-11-21,1.5992432,12.569679,176.16522
2006-11-22,1.6488037,11.7645035,172.43767
2006-11-23,1.7055664,12.056496,177.43884
2006-11-24,1.6676025,11.70298,191.20638
2006-11-25,1.4599609,12.393654,189.11842
2006-11-26,1.40625,12.231789,180.77689
2006-11-27,1.4006348,12.169289,180.3954
2006-11-28,1.6818848,14.848,195.20502
2006-11-29,1.7427979,13.802101,201.16556
2006-11-30,1.8208008,14.533546,193.78214
2006-12-01,1.8278809,14.492531,193.14929
2006-12-02,1.6817627,13.118507,186.31477
2006-12-03,1.5371094,12.003761,178.83725
2006-12-04,1.3428955,11.266212,174.57967
2006-12-05,1.2644043,13.338234,176.18973
2006-12-06,1.5861816,12.349953,186.17427
2006-12-07,1.7597656,18.370949,183.64932
2006-12-08,2.1743164,15.969582,191.32468
2006-12-09,2.1676025,15.805031,191.07187
2006-12-10,1.875,13.346046,189.92303
2006-12-11,1.769412,12.538429,188.51024
2006-12-12,1.9118652,18.934425,232.16803
2006-12-18,1.8045654,12.964699,219.15825
2006-12-19,2.1762877,13.724464,203.50255
2006-12-20,2.2053223,13.35923,203.14624
2006-12-21,1.9998779,13.210793,216.54315
2006-12-22,1.6816406,12.931984,218.24504
2006-12-23,1.607544,13.359718,196.4467
2006-12-24,1.6538086,14.021828,192.01569
2006-12-25,1.4577637,12.404152,189.0487
2006-12-26,1.6137695,16.344582,222.50453
2006-12-27,1.6564941,16.074074,220.69896
2006-12-28,1.6237793,13.7957535,204.5339
2006-12-29,1.5445557,12.662453,222.40213
2006-12-30,1.4306641,16.747414,232.54868
2006-12-31,1.4866409,14.088722,220.1518
2007-01-01,1.5844727,13.447609,200.58836
2007-01-02,1.6142578,13.447609,199.70815
2007-01-03,1.5687256,12.567238,204.25171
2007-01-04,1.5781202,15.692726,193.47488
2007-01-05,1.6066895,15.019386,201.4458
2007-01-06,1.6009521,13.199074,205.98451
2007-01-07,1.5461416,11.435646,191.16757
2007-01-08,1.5024414,17.352394,203.63853
2007-01-09,1.5636034,16.934914,213.19893
2007-01-10,1.5281982,15.440773,208.93925
2007-01-11,1.7288818,13.156593,239.76854
2007-01-12,1.7236328,15.5438,239.6815
2007-01-13,1.7742805,15.0735855,230.7592
2007-01-14,1.7510986,14.355812,213.09612
2007-01-15,1.6395264,13.454933,194.46326
2007-01-16,1.4312744,12.378761,191.62231
2007-01-17,1.5286865,18.77378,182.65718
2007-01-18,1.7453613,16.585793,190.42496
2007-01-19,1.7984619,11.367531,198.59616
2007-01-20,1.6854248,14.867531,216.9066
2007-01-21,1.4708252,14.326515,199.89618
2007-01-22,1.421875,12.469093,214.39177
2007-01-23,1.3284502,11.514992,212.47406
2007-01-24,1.472168,12.261574,206.99274
2007-01-25,1.4902344,12.106789,206.51898
2007-01-26,1.4174805,13.216164,204.68196
2007-01-27,1.4519396,11.631691,208.1813
2007-01-28,1.4401474,11.335793,209.53587
2007-01-29,1.4644775,17.562355,193.38773
2007-01-30,1.5247803,15.419289,189.25273
2007-01-31,1.512207,14.962746,189.67236
2007-02-01,1.5401611,12.95591,196.36009
2007-02-02,1.5517902,12.831398,196.067
2007-02-03,1.5335693,14.53257,198.97844
2007-02-04,1.4389648,13.902687,199.02396
2007-02-05,1.4335938,16.108253,212.70601
2007-02-06,1.4320068,15.996437,220.55649
2007-02-07,1.4283447,13.008644,223.319
2007-02-08,1.3212891,11.980324,229.21954
2007-02-09,1.2835304,11.262062,227.69533
2007-02-10,1.1193848,10.489113,226.28217
2007-02-11,1.1781006,12.723,192.3445
2007-02-12,1.1992188,11.573097,196.40878
2007-02-13,1.3242188,15.8235855,206.805
2007-02-14,1.5319824,17.62925,221.79697
2007-02-15,1.6162672,17.175644,238.99309
2007-02-16,1.7081299,15.0457535,239.23697
2007-02-17,1.6392822,13.431007,232.43489
2007-02-18,1.4782715,12.153664,222.75238
2007-02-19,1.3189373,10.836281,218.84387
2007-02-20,1.309082,13.13755,238.78685
2007-02-22,1.5009756,16.964699,239.93039
2007-02-23,1.50387,14.665382,215.39308
2007-02-24,1.4788818,13.520851,197.85472
2007-02-25,1.3120117,13.2298355,202.69621
2007-02-26,1.4300537,15.753761,178.33899
2007-02-27,1.4215088,15.602394,180.60402
2007-02-28,1.4248047,14.1985855,192.54987
2007-03-01,1.3325195,13.151222,199.58644
2007-03-02,1.4511719,15.991554,220.79092
2007-03-03,1.6925049,14.230812,204.3247
2007-03-04,1.706543,10.525734,187.15804
2007-03-05,1.7745361,10.20298,185.36153
2007-03-06,1.8304443,12.480324,206.58656
2007-03-07,1.9376221,11.552101,236.01262
2007-03-08,1.9385986,15.953468,236.50699
2007-03-09,1.7292471,13.812843,210.85986
2007-03-10,1.6687012,13.186867,203.74646
2007-03-11,1.8521729,16.577003,207.53165
2007-03-12,2.0950928,15.500343,206.21538
2007-03-13,2.1782227,15.186867,205.07603
2007-03-14,1.9016628,14.340675,204.52599
2007-03-15,1.8178711,14.233742,205.32947
2007-03-16,1.708374,13.437843,205.74393
2007-03-17,1.548584,12.510109,200.00928
2007-03-18,1.3376131,11.825539,193.70363
2007-03-19,1.7963867,15.68882,211.814
2007-03-20,2.1019278,14.907082,215.65724
2007-03-21,1.9459229,14.041847,217.14925
2007-03-22,1.6951904,13.2767105,214.55386
2007-03-23,1.5303955,12.2923355,208.1525
2007-03-24,1.3006592,14.863136,204.34793
2007-03-25,1.6317139,13.630714,195.3247
2007-03-26,1.6828613,13.4017105,194.80814
2007-03-27,1.6140137,14.356789,193.79759
2007-03-28,1.5753174,13.942238,194.26299
2007-03-29,1.6740723,12.826515,186.68765
2007-03-30,1.9281006,19.219582,189.75124
2007-03-31,1.9496174,18.346535,190.50558
2007-04-01,1.9901934,14.972511,191.39848
2007-04-02,2.3099747,17.375832,196.64848
2007-04-03,2.22641,16.264992,197.9923
2007-04-04,2.1010733,15.502785,203.8838
2007-04-05,2.0227356,15.903175,203.36192
2007-04-06,1.9971924,14.918312,201.55257
2007-04-07,1.7646484,13.390968,192.87094
2007-04-08,2.8165283,17.873878,202.16702
2007-04-09,2.8927002,17.776222,202.18813
2007-04-10,2.5622559,15.590675,202.68791
2007-04-11,2.1676025,14.438332,200.9327
2007-04-12,1.6717529,12.964699,196.21326
2007-04-13,1.5397949,13.051125,194.2909
2007-04-14,1.6251221,12.109718,208.53056
2007-04-15,1.7959452,15.928566,220.03142
2007-04-16,1.7519531,15.178078,221.97676
2007-04-17,1.7410889,14.264015,198.72049
2007-04-18,2.1380615,15.981789,195.78416
2007-04-19,2.4243164,15.71714,196.2212
2007-04-20,2.319458,14.421242,197.44684
2007-04-21,1.8658447,12.667824,199.97028
2007-04-22,1.7224436,11.798195,201.86368
2007-04-23,1.742342,14.35923,195.02725
2007-04-24,1.736206,14.268898,194.61975
2007-04-25,1.6257324,13.223488,190.51656
2007-04-26,1.5834961,12.125343,185.40665
2007-04-27,1.6556396,17.713234,188.51976
2007-04-28,1.9239502,16.015968,188.98686
2007-04-29,1.9420166,14.990578,192.95349
2007-04-30,1.9450684,13.933449,201.23518
2007-05-01,1.7716064,13.33091,204.61787
2007-05-02,1.8527832,12.119972,207.36679
2007-05-03,2.0697021,16.014992,209.86719
2007-05-04,2.109497,14.240578,203.6759
2007-05-05,2.060669,13.40464,199.94926
2007-05-06,1.901001,12.455421,194.64328
2007-05-07,1.8925781,9.532082,187.53522
2007-05-08,1.8713379,14.829933,185.37758
2007-05-09,1.9746065,14.747658,183.67285
2007-05-10,1.8270264,9.305031,178.3809
2007-05-11,1.819458,9.301125,177.8155
2007-05-12,1.7881603,15.046242,189.16937
2007-05-13,1.6341553,13.230324,193.26573
2007-05-14,1.4907227,12.253273,187.63402
2007-05-15,1.4567871,12.446632,182.5175
2007-05-16,1.4296875,12.0438,180.37444
2007-05-17,1.3959951,8.260109,175.67032
2007-05-18,1.704834,15.924171,181.52882
2007-05-19,1.9152832,14.944679,181.46222
2007-05-20,1.8040771,13.991554,179.45517
2007-05-21,1.6750488,17.210304,176.78342
2007-05-22,1.7567053,16.485695,178.3113
2007-05-23,1.7098389,15.463234,180.29904
2007-05-24,1.7596436,16.3834,181.86546
2007-05-25,2.012207,10.943703,179.84021
2007-05-26,1.9169922,10.335793,177.63565
2007-05-27,2.079834,15.669777,197.00327
2007-05-28,2.0733643,15.245949,197.4465
2007-05-29,1.789917,13.492531,196.67978
2007-05-30,1.7982178,15.684914,200.00226
2007-05-31,2.0020752,15.50425,202.1052
2007-06-01,1.964076,14.496437,198.4579
2007-06-02,1.732544,13.035988,180.72531
2007-06-03,1.7404785,9.578957,171.96191
2007-06-04,1.8289795,9.993019,170.2437
2007-06-06,1.5477295,9.286232,170.1721
2007-06-07,1.6599121,14.372902,197.3309
2007-06-08,1.6542969,14.066017,198.40242
2007-06-09,1.7701416,15.824318,196.48279
2007-06-10,2.0037842,14.758644,197.5415
2007-06-11,1.9656982,14.62632,197.56343
2007-06-12,1.7701416,13.519142,194.4611
2007-06-13,1.5731201,12.869972,188.90117
2007-06-14,1.4077148,11.8738785,191.42682
2007-06-15,1.6813965,15.868019,185.82094
2007-06-16,1.8339844,13.82505,185.20987
2007-06-17,1.8265381,13.65757,185.15709
2007-06-18,1.6702881,12.733742,180.00917
2007-06-19,1.6501713,9.3704605,174.80717
2007-06-20,1.689209,9.195656,170.27568
2007-06-22,1.9548512,8.976906,170.06479
2007-06-23,2.3723145,14.7855,173.7852
2007-06-24,2.484253,14.152687,173.93095
2007-06-25,2.315918,13.762062,173.50838
2007-06-28,1.5828857,17.581886,175.90118
2007-06-29,1.9347525,15.517433,186.5008
2007-06-30,1.9295654,15.0355,186.62663
2007-07-01,1.5576172,12.679543,189.44733
2007-07-02,1.9462891,14.285011,206.93031
2007-07-03,1.9703369,13.555275,205.76372
2007-07-04,1.9449463,13.336281,203.58597
2007-07-05,1.715332,12.439308,201.68239
2007-07-06,1.4803467,13.740578,201.96964
2007-07-07,1.3913574,12.64341,199.53201
2007-07-08,1.5924072,15.9988785,182.67703
2007-07-09,1.9833679,14.59214,171.73306
2007-07-10,1.9962158,7.7684097,170.7896
2007-07-11,2.2548828,11.141457,170.73799
2007-07-18,1.3634033,8.414894,170.00601
2007-07-19,1.3145752,13.586281,180.10223
2007-07-20,1.3136787,7.9261246,179.29184
2007-07-21,1.4104004,13.45591,187.22916
2007-07-22,1.8717041,14.590187,192.95438
2007-07-23,2.0141602,13.321144,186.60297
2007-07-24,2.0772219,13.438332,185.48009
2007-07-25,1.9345703,10.620949,177.24248
2007-07-29,1.6115608,9.147804,170.20462
2007-07-30,1.5914307,12.119972,173.36275
2007-07-31,1.8094482,14.707863,183.9793
2007-08-01,1.8427734,14.200539,184.74223
2007-08-02,1.8015137,12.815285,179.48683
2007-08-03,1.626708,8.614601,177.05696
2007-08-04,1.5854492,9.056007,170.01573
2007-08-06,2.173706,10.374367,170.13455
2007-08-07,2.2301025,10.267433,170.15982
2007-08-08,2.4296875,11.711769,170.24689
2007-08-16,2.532959,17.99302,175.78964
2007-08-17,2.7828321,15.727394,174.9651
2007-08-18,2.7404785,15.094582,173.85945
2007-08-22,1.5319824,9.996925,170.00818
2007-08-23,1.6673584,15.426125,177.35286
2007-08-24,2.0639648,14.978859,178.3802
2007-08-25,2.3505487,9.2332535,174.26038
2007-08-26,2.6297607,11.12632,170.95604
2007-08-27,2.6323242,11.294289,170.04118
2007-08-30,1.8725433,10.133644,171.10046
2007-08-31,1.9744873,16.299171,189.49753
2007-09-01,2.2753906,16.338722,196.8223
2007-09-02,2.307373,15.959816,196.44676
2007-09-03,2.1610107,14.776222,196.83804
2007-09-04,2.2328997,14.681984,197.11542
2007-09-05,2.0593262,14.195656,194.19067
2007-09-06,2.0859375,14.653175,189.9873
2007-09-07,2.2520752,14.610695,190.84029
2007-09-08,2.2005615,14.321144,190.90714
2007-09-09,1.8205566,12.68589,186.14484
2007-09-10,1.7005615,13.114601,187.13069
2007-09-11,1.7364502,13.20591,180.87369
2007-09-12,1.8400879,12.759621,181.92209
2007-09-13,1.8786621,14.257668,183.60645
2007-09-14,1.9897461,17.451515,186.46515
2007-09-15,1.9394531,15.735207,185.32555
2007-09-16,1.8300781,16.298195,182.95197
2007-09-17,1.8845215,15.963722,182.25412
2007-09-18,1.8010254,14.60923,180.41422
2007-09-19,1.9414062,9.193703,171.65808
2007-09-20,2.0895996,9.297707,176.70815
2007-09-21,2.1479492,18.52134,182.35175
2007-09-22,2.534546,16.446144,185.37817
2007-09-23,2.6420898,16.250832,183.33542
2007-09-24,2.4206543,14.767433,176.69756
2007-09-28,1.7200928,9.170265,170.18077
2007-09-29,1.7751598,16.221046,176.84772
2007-09-30,1.7633047,13.8895035,182.2456
2007-10-01,1.8121338,14.872902,184.79817
2007-10-02,1.8829346,14.603371,185.11269
2007-10-03,1.7949219,13.8270035,184.02489
2007-10-04,1.7589111,16.347511,182.39532
2007-10-05,1.8928022,14.948097,190.08986
2007-10-06,1.9542913,14.461281,190.51024
2007-10-07,1.9759521,13.357765,189.24362
2007-10-08,2.0332031,15.405861,186.53813
2007-10-09,2.1348877,14.932228,185.54457
2007-10-10,1.678832,12.904152,184.51874
2007-10-11,1.4691162,15.867775,189.50854
2007-10-12,1.7144775,13.892189,189.51015
2007-10-13,1.7437735,13.311134,187.75781
2007-10-14,1.7059326,8.359718,177.85214
2007-10-15,1.6228027,8.607765,173.88924
2007-10-16,1.6375732,9.03257,174.84702
2007-10-17,1.642334,9.473,173.12065
2007-10-18,1.9018555,17.55552,182.31483
2007-10-19,2.211914,15.920265,192.16377
2007-10-20,2.158081,15.072121,193.82971
2007-10-21,1.8746338,13.458595,195.24834
2007-10-22,1.5898438,12.032082,193.8255
2007-10-23,1.5690918,12.012062,201.17203
2007-10-24,1.501831,11.233742,208.4867
2007-10-25,1.6939697,15.000343,210.06265
2007-10-26,2.28479,13.860207,209.45444
2007-10-27,2.2735596,13.694679,209.2434
2007-10-28,1.9682617,12.713722,206.96358
2007-10-29,1.5970459,11.532082,202.0094
2007-10-30,1.4257812,11.408058,196.9614
2007-10-31,1.5070801,14.374367,213.55011
2007-11-01,1.6048584,13.500343,208.91545
2007-11-02,1.6031494,17.558449,189.95596
2007-11-03,1.8657227,10.157082,182.47282
2007-11-04,2.0310059,19.259132,185.16077
2007-11-05,2.2222586,16.678566,193.72018
2007-11-06,2.210455,16.027687,191.94684
2007-11-07,1.9136963,14.221046,193.23576
2007-11-08,1.6236572,13.274269,196.72197
2007-11-09,1.482666,12.672707,190.36821
2007-11-10,1.3771973,11.6048355,186.92155
2007-11-11,1.2310791,10.838234,182.80185
2007-11-12,1.2364502,8.144875,172.98737
2007-11-13,1.248169,12.3877945,182.48239
2007-11-14,1.3602295,11.903175,178.68759
2007-11-15,1.3620605,10.40757,175.76418
2007-11-16,1.3496094,13.316505,177.92624
2007-11-17,1.3334293,12.149757,179.05568
2007-11-18,1.4570312,14.202492,192.43794
2007-11-19,1.4572573,13.616554,192.41618
2007-11-20,1.348999,12.877296,186.14206
2007-11-21,1.1689453,12.128761,180.39996
2007-11-22,1.2490807,13.340675,187.8136
2007-11-23,1.3095703,12.98716,189.15128
2007-11-24,1.389842,8.493507,181.24255
2007-11-25,1.3863983,8.576027,180.418
2007-11-26,1.4841309,9.384621,182.91434
2007-11-27,1.5238037,16.136086,191.48651
2007-11-28,1.4604492,15.055031,190.83177
2007-11-29,1.4023438,16.235695,210.6738
2007-11-30,1.440918,14.588478,220.86317
2007-12-01,1.4296875,14.266945,223.71283
2007-12-02,1.7624512,16.039894,196.94048
2007-12-03,2.0028076,14.8582535,195.10332
2007-12-04,1.8251953,13.329445,195.0825
2007-12-05,1.7937012,16.136086,196.75235
2007-12-06,1.8463192,15.195168,195.7501
2007-12-07,1.6645508,13.43882,195.55733
2007-12-08,1.637085,20.832375,219.11809
2007-12-11,1.5230713,13.659523,239.50468
2007-12-12,1.5257568,14.943214,226.23071
2007-12-13,1.4144287,13.938332,219.66464
2007-12-14,1.2739258,12.117043,216.4076
2007-12-15,1.2921143,11.508644,199.80693
2007-12-16,1.3896484,14.355324,196.39648
2007-12-17,1.5827637,13.912941,193.21918
2007-12-18,1.9300537,16.922707,195.33615
2007-12-19,2.019165,16.04087,194.83653
2007-12-20,1.9072981,14.483009,197.88872
2007-12-21,1.4975586,12.378517,196.01723
2007-12-22,1.3829346,15.981789,206.59135
2007-12-23,1.643508,14.035011,216.72627
2007-12-24,1.6627197,13.502785,217.713
2007-12-25,1.447876,12.2610855,214.23647
2007-12-26,1.3221436,11.840187,212.00784
2007-12-27,1.2489014,10.752052,222.22258
2007-12-28,1.2122803,13.556984,217.56528
2007-12-29,1.3087158,12.675392,211.14084
2007-12-30,1.4000244,14.169777,206.1738
2007-12-31,1.4978027,13.062843,198.86017
2008-01-01,1.5143423,12.315773,197.07904
2008-01-02,1.4868164,12.186867,200.74419
2008-01-03,1.5976562,14.257179,196.5402
2008-01-04,1.8214102,12.982277,228.51826
2008-01-06,1.4224854,11.960304,239.20378
2008-01-07,1.4019775,11.903664,234.20367
2008-01-08,1.1669738,10.797218,229.3919
2008-01-12,1.2662354,11.6517105,239.89812
2008-01-13,1.434082,17.163925,233.58781
2008-01-14,1.862793,15.661476,229.75455
2008-01-15,1.8771973,15.259621,230.08978
2008-01-19,1.7347412,18.247414,232.57841
2008-01-20,1.9094238,16.629738,220.6653
2008-01-21,1.9191895,16.402199,220.0917
2008-01-22,1.7869873,14.6551285,218.39343
2008-01-23,1.6381836,12.427589,223.37637
2008-01-24,1.5661621,14.786964,211.81381
2008-01-25,1.6350098,14.494484,210.65454
2008-01-26,1.8033447,14.152199,207.25192
2008-01-27,1.9206543,14.806496,205.69681
2008-01-28,1.8601484,13.961769,205.68471
2008-01-29,1.8231201,14.318703,208.50809
2008-01-30,1.666748,12.996437,208.58691
2008-01-31,1.5791016,15.957619,222.98677
2008-02-01,1.6959562,14.477882,222.46986
2008-02-02,1.6828613,13.548195,217.75893
2008-02-03,1.6883535,13.451027,217.04205
2008-02-04,1.5449219,12.483742,215.48029
2008-02-05,1.4650879,11.102394,215.79016
2008-02-06,1.4541016,14.8079605,224.93205
2008-02-07,1.3564453,13.078468,220.35547
2008-02-08,1.3874741,11.805031,207.17543
2008-02-09,1.4816895,14.629738,203.74141
2008-02-10,1.571167,13.477882,202.21945
2008-02-11,1.5042725,12.809425,203.57262
2008-02-12,1.5537109,20.983253,226.69809
2008-02-13,1.5751953,20.659523,229.85323
2008-02-14,1.4567871,17.256691,239.78938
2008-02-16,1.8269043,13.377785,225.79417
2008-02-17,1.8727484,13.243507,226.89897
2008-02-18,1.6818848,12.06675,237.07185
2008-02-22,1.4869385,12.478859,239.2226
2008-02-23,1.432251,12.009621,230.6022
2008-02-24,1.2964916,14.564796,209.41382
2008-02-25,1.5040283,17.55552,217.12694
2008-02-26,2.008545,16.598976,219.75897
2008-02-27,2.369995,15.8079605,216.0573
2008-02-28,2.248413,17.371681,234.70583
2008-02-29,2.5246582,17.24839,237.3838
2008-03-01,2.4487305,14.821144,234.65012
2008-03-02,2.5932617,15.760597,206.69525
2008-03-03,2.7818604,16.047218,205.22682
2008-03-04,2.4283724,14.709816,205.46481
2008-03-05,1.9827881,13.303078,215.24232
2008-03-06,1.6030273,12.056984,215.89235
2008-03-07,1.5953369,13.154152,215.3832
2008-03-08,1.8284912,14.830421,216.92322
2008-03-09,1.835083,14.639015,216.78145
2008-03-10,2.074463,16.167824,209.37018
2008-03-11,2.0907412,15.999855,208.41115
2008-03-12,1.8248291,14.277687,208.14427
2008-03-13,1.4827881,12.673683,210.1681
2008-03-14,1.4716787,16.019875,208.43542
2008-03-15,1.4157715,14.957863,209.86885
2008-03-16,1.5003662,12.084328,197.9066
2008-03-17,1.763916,12.94175,195.32135
2008-03-18,1.9060822,16.205421,205.3464
2008-03-19,1.8930664,15.850929,206.39647
2008-03-20,1.7860184,13.777199,205.97255
2008-03-21,1.7208252,15.624855,206.90138
2008-03-22,1.8547363,12.638527,231.88965
2008-03-23,2.040039,17.262558,219.25833
2008-03-24,2.0368652,17.155128,218.13445
2008-03-25,1.9567871,14.9798355,209.97128
2008-03-26,2.2259521,17.181007,208.67375
2008-03-27,2.2335892,16.588722,208.28517
2008-03-28,2.0473633,14.554054,206.32849
2008-03-29,1.8249512,13.525246,204.88957
2008-03-30,1.5860596,12.340675,200.01035
2008-03-31,1.5773926,15.9988785,207.3723
2008-04-01,1.9379883,15.790382,207.91533
2008-04-02,2.1723404,15.018898,203.38821
2008-04-03,2.1240234,14.591652,202.83778
2008-04-04,1.8150635,13.166847,201.02591
2008-04-05,1.6314697,11.892921,200.50012
2008-04-06,1.5577393,14.581398,201.39914
2008-04-07,1.3961182,12.886574,198.4797
2008-04-08,1.3533936,12.951515,189.99588
2008-04-09,1.5096436,16.281105,189.83955
2008-04-10,1.7902832,14.52256,192.43083
2008-04-11,1.8232584,13.888527,192.16527
2008-04-12,1.762207,13.510597,191.14986
2008-04-13,1.7269287,13.496437,190.94968
2008-04-14,1.6019287,13.114113,192.86696
2008-04-15,1.4892578,12.306984,192.96997
2008-04-16,1.5332031,15.426613,203.3392
2008-04-17,1.9385986,19.8563,193.44995
2008-04-18,2.1515245,18.118507,190.36374
2008-04-19,2.119995,17.420265,188.26282
2008-04-20,1.904419,14.937843,188.48544
2008-04-21,1.6419668,13.520851,191.11499
2008-04-22,1.6246338,15.726418,202.8986
2008-04-23,1.810297,15.822121,204.95319
2008-04-24,1.7241211,12.281593,192.54858
2008-04-25,1.7026367,12.299171,190.44339
2008-04-26,1.6868896,12.620949,190.89125
2008-04-27,1.7145996,15.471046,196.40837
2008-04-28,1.7329102,14.29673,192.41653
2008-04-29,1.6322021,13.326027,192.15923
2008-04-30,1.7390137,16.93052,197.05669
2008-05-01,1.982666,16.11216,199.68758
2008-05-02,1.9382324,15.621925,199.9361
2008-05-03,1.9610596,14.058937,188.08682
2008-05-04,1.9473877,13.954445,187.63846
2008-05-05,1.8339844,14.207375,184.67418
2008-05-06,1.7541504,13.635109,191.27824
2008-05-07,1.9803467,13.563576,194.79485
2008-05-08,2.0612793,13.8563,194.36348
2008-05-09,2.2651367,14.715187,191.90388
2008-05-10,2.2495117,15.7923355,188.79486
2008-05-11,2.069336,14.367043,185.50865
2008-05-12,1.7924805,13.051613,178.79048
2008-05-13,1.625,12.26255,175.78185
2008-05-14,1.5625,13.599953,176.53252
2008-05-15,1.4984131,12.421242,175.3175
2008-05-16,1.734375,15.394875,193.34764
2008-05-17,1.8559513,14.220558,193.61816
2008-05-18,1.7852783,13.2298355,191.59456
2008-05-19,1.6577148,12.568214,192.48833
2008-05-20,1.5279541,12.223976,193.45091
2008-05-21,1.6821289,14.050636,193.49153
2008-05-22,1.9592285,13.247902,194.28317
2008-05-23,1.9193115,12.491554,193.34448
2008-05-24,1.5939941,11.314796,193.191
2008-05-25,1.6175919,10.992043,187.86806
2008-05-26,1.767456,14.677589,189.96927
2008-05-27,1.7811279,13.978371,197.4768
2008-05-28,1.9984131,14.819191,197.4054
2008-05-29,1.9794922,14.216652,191.68433
2008-05-30,1.7889624,12.809914,177.92375
2008-05-31,1.5428467,7.9378433,172.6891
2008-06-01,1.6004076,9.166359,170.12605
2008-06-02,1.4768066,8.514015,170.97845
2008-06-03,1.7553711,14.70005,181.68896
2008-06-04,1.7666016,14.408058,182.16493
2008-06-05,1.572998,12.786476,186.40575
2008-06-06,1.6896973,13.223,188.90674
2008-06-07,2.0316162,18.951027,195.26166
2008-06-08,2.1730957,16.858742,196.77568
2008-06-09,2.3482552,14.993019,194.98967
2008-06-10,2.3824463,14.378761,189.5433
