peak_datetime,Hs_offshore (m),Tp (s),Dir (deg),Hs_nearshore (m),R2_A1,R2_A2,R2_B1,R2_B2,R2_B3,R2_B4,R2_B5,R2_B6,R2_C1,R2_C2,setup_A1,setup_A2,setup_B1,setup_B2,setup_B3,setup_B4,setup_B5,setup_B6,setup_C1,setup_C2,S_total_A1,S_total_A2,S_total_B1,S_total_B2,S_total_B3,S_total_B4,S_total_B5,S_total_B6,S_total_C1,S_total_C2
1995-04-05 23:00:00,1.6011962890625,13.347023010253906,192.86790466308594,1.1932778788385507,1.1424536,1.0339946,0.98200536,1.0339946,1.0339946,0.98200536,0.93166035,1.0339946,1.2561582,0.98200536,0.35069576,0.2869329,0.25505146,0.2869329,0.2869329,0.25505146,0.22317003,0.2869329,0.41445863,0.25505146,1.3264831,1.2541399,1.222098,1.2541399,1.2541399,1.222098,1.1931113,1.2541399,1.4083984,1.222098
1995-04-06 23:00:00,1.8170166015625,14.831886291503906,201.2314910888672,1.4188223331395677,1.3843431,1.2529203,1.1899235,1.2529203,1.2529203,1.1899235,1.1289191,1.2529203,1.5221223,1.1899235,0.42494792,0.34768465,0.30905303,0.34768465,0.34768465,0.30905303,0.2704214,0.34768465,0.50221115,0.30905303,1.6073369,1.5196766,1.4808506,1.5196766,1.5196766,1.4808506,1.4457265,1.5196766,1.7065959,1.4808506
1995-04-07 23:00:00,2.146240234375,14.349464416503906,204.4412841796875,1.6248892755485564,1.4332796,1.2972109,1.2319874,1.2972109,1.2972109,1.2319874,1.1688263,1.2972109,1.5759293,1.2319874,0.4399698,0.3599753,0.31997806,0.3599753,0.3599753,0.31997806,0.27998078,0.3599753,0.51996434,0.31997806,1.6641562,1.5733972,1.5331986,1.5733972,1.5733972,1.5331986,1.496833,1.5733972,1.766924,1.5331986
1995-04-08 05:00:00,2.2864980697631836,14.456398010253906,203.9257354736328,1.7101940615293776,1.4813789,1.3407439,1.2733314,1.3407439,1.3407439,1.2733314,1.2080508,1.3407439,1.6288157,1.2733314,0.4547347,0.37205568,0.33071613,0.37205568,0.37205568,0.33071613,0.28937662,0.37205568,0.5374137,0.33071613,1.7200034,1.6261986,1.584651,1.6261986,1.6261986,1.584651,1.547065,1.6261986,1.82622,1.584651
1995-04-09 00:00:00,2.068359375,13.539405822753906,200.39859008789062,1.5381462031789164,1.3157755,1.190862,1.1309856,1.190862,1.190862,1.1309856,1.0730027,1.190862,1.4467303,1.1309856,0.40389988,0.33046353,0.29374537,0.33046353,0.33046353,0.29374537,0.25702718,0.33046353,0.47733623,0.29374537,1.5277241,1.4444057,1.4075028,1.4444057,1.4444057,1.4075028,1.3741184,1.4444057,1.6220667,1.4075028
1995-04-10 09:00:00,2.0267333984375,14.337257385253906,191.1510009765625,1.568489430721538,1.4069875,1.2734149,1.2093877,1.2734149,1.2734149,1.2093877,1.1473854,1.2734149,1.5470203,1.2093877,0.43189898,0.3533719,0.31410834,0.3533719,0.3533719,0.31410834,0.2748448,0.3533719,0.51042604,0.31410834,1.6336288,1.5445347,1.5050735,1.5445347,1.5445347,1.5050735,1.469375,1.5445347,1.7345115,1.5050735
1995-04-11 00:00:00,1.929931640625,13.840187072753906,187.6934051513672,1.513373468490255,1.3341308,1.2074747,1.146763,1.2074747,1.2074747,1.146763,1.0879713,1.2074747,1.4669123,1.146763,0.40953434,0.33507356,0.29784316,0.33507356,0.33507356,0.29784316,0.26061276,0.33507356,0.48399514,0.29784316,1.549036,1.4645554,1.4271376,1.4645554,1.4645554,1.4271376,1.3932877,1.4645554,1.6446948,1.4271376
1995-04-12 23:00:00,1.8531494140625,11.126808166503906,178.66415405273438,1.422650094102862,1.0399274,0.9412017,0.8938781,0.9412017,0.9412017,0.8938781,0.8480512,0.9412017,1.1434278,0.8938781,0.31922358,0.26118293,0.2321626,0.26118293,0.26118293,0.2321626,0.20314227,0.26118293,0.37726423,0.2321626,1.2074417,1.1415907,1.1124244,1.1415907,1.1415907,1.1124244,1.086039,1.1415907,1.2820057,1.1124244
1995-04-13 17:00:00,1.8707189559936523,15.680030822753906,186.32138061523438,1.6091987767986922,1.5586016,1.4106355,1.3397088,1.4106355,1.4106355,1.3397088,1.2710252,1.4106355,1.713724,1.3397088,0.47843954,0.39145052,0.34795603,0.39145052,0.39145052,0.34795603,0.30446154,0.39145052,0.56542856,0.34795603,1.8096653,1.7109706,1.6672572,1.7109706,1.7109706,1.6672572,1.6277118,1.7109706,1.9214189,1.6672572
1995-04-14 09:00:00,1.9655265808105469,14.576026916503906,196.94969177246094,1.5186453111847893,1.4075074,1.2738855,1.2098346,1.2738855,1.2738855,1.2098346,1.1478094,1.2738855,1.5475919,1.2098346,0.4320586,0.35350248,0.31422442,0.35350248,0.35350248,0.31422442,0.27494636,0.35350248,0.5106147,0.31422442,1.6342325,1.5451055,1.5056297,1.5451055,1.5451055,1.5056297,1.469918,1.5451055,1.7351525,1.5056297
1995-04-15 23:00:00,2.232666015625,17.388038635253906,200.0282745361328,1.7774946155526976,1.8165113,1.6440605,1.5613972,1.6440605,1.6440605,1.5613972,1.4813482,1.6440605,1.9973027,1.5613972,0.5576093,0.45622584,0.40553406,0.45622584,0.45622584,0.40553406,0.3548423,0.45622584,0.6589929,0.40553406,2.10912,1.9940935,1.9431466,1.9940935,1.9940935,1.9431466,1.8970575,1.9940935,2.2393658,1.9431466
1995-04-16 16:00:00,2.31884765625,15.796730041503906,197.3756561279297,1.7859507505716137,1.6541897,1.4971489,1.4218723,1.4971489,1.4971489,1.4218723,1.3489764,1.4971489,1.8188256,1.4218723,0.5077819,0.41545793,0.36929595,0.41545793,0.41545793,0.36929595,0.32313395,0.41545793,0.60010594,0.36929595,1.920651,1.8159033,1.769509,1.8159033,1.8159033,1.769509,1.7275383,1.8159033,2.0392582,1.769509
1995-04-17 04:00:00,2.278564453125,14.991554260253906,197.2752685546875,1.7367977842135214,1.5481201,1.401149,1.3306993,1.401149,1.401149,1.3306993,1.2624776,1.401149,1.7021993,1.3306993,0.47522205,0.38881806,0.34561604,0.38881806,0.38881806,0.34561604,0.30241403,0.38881806,0.5616261,0.34561604,1.7974955,1.6994644,1.656045,1.6994644,1.6994644,1.656045,1.6167655,1.6994644,1.9084975,1.656045
1995-04-18 05:00:00,2.058420181274414,14.117042541503906,194.36598205566406,1.5635427122836192,1.3831904,1.251877,1.1889327,1.251877,1.251877,1.1889327,1.127979,1.251877,1.5208547,1.1889327,0.42459404,0.34739512,0.30879566,0.34739512,0.34739512,0.30879566,0.2701962,0.34739512,0.50179297,0.30879566,1.6059984,1.5184112,1.4796174,1.5184112,1.5184112,1.4796174,1.4445226,1.5184112,1.7051748,1.4796174
1995-04-19 00:00:00,1.836669921875,13.410011291503906,191.32066345214844,1.3773749518865894,1.2332145,1.1161389,1.0600196,1.1161389,1.1161389,1.0600196,1.005675,1.1161389,1.3559521,1.0600196,0.37855634,0.30972794,0.2753137,0.30972794,0.30972794,0.2753137,0.2408995,0.30972794,0.44738477,0.2753137,1.4318639,1.3537736,1.3191861,1.3537736,1.3537736,1.3191861,1.2878966,1.3537736,1.5202868,1.3191861
1995-04-20 00:00:00,1.4598388671875,12.353858947753906,189.5632781982422,1.0706164562240232,1.0016199,0.9065309,0.86095065,0.9065309,0.9065309,0.86095065,0.8168118,0.9065309,1.1013079,0.86095065,0.30746445,0.25156182,0.2236105,0.25156182,0.25156182,0.2236105,0.19565919,0.25156182,0.36336708,0.2236105,1.1629635,1.0995383,1.0714463,1.0995383,1.0995383,1.0714463,1.0460329,1.0995383,1.2347809,1.0714463
1995-04-21 23:00:00,1.7230224609375,15.171730041503906,193.15667724609375,1.3948095893951393,1.4040285,1.2707368,1.2068442,1.2707368,1.2707368,1.2068442,1.1449723,1.2707368,1.5437669,1.2068442,0.43099067,0.35262874,0.31344777,0.35262874,0.35262874,0.31344777,0.27426678,0.35262874,0.5093526,0.31344777,1.6301932,1.5412865,1.5019082,1.5412865,1.5412865,1.5019082,1.4662848,1.5412865,1.7308637,1.5019082
1995-04-22 23:00:00,1.96728515625,14.453956604003906,195.59950256347656,1.5150547204959446,1.394069,1.2617228,1.1982834,1.2617228,1.2617228,1.1982834,1.1368504,1.2617228,1.532816,1.1982834,0.42793342,0.35012734,0.3112243,0.35012734,0.35012734,0.3112243,0.27232128,0.35012734,0.5057395,0.3112243,1.6186293,1.5303533,1.4912543,1.5303533,1.5303533,1.4912543,1.4558836,1.5303533,1.7185857,1.4912543
1995-04-23 07:00:00,1.979248046875,14.159034729003906,195.31277465820312,1.5077240682722215,1.3623163,1.2329845,1.1709901,1.2329845,1.2329845,1.1709901,1.1109563,1.2329845,1.4979031,1.1709901,0.41818637,0.3421525,0.30413556,0.3421525,0.3421525,0.30413556,0.26611862,0.3421525,0.49422026,0.30413556,1.5817618,1.4954964,1.457288,1.4954964,1.4954964,1.457288,1.4227229,1.4954964,1.6794415,1.457288
1995-04-24 04:00:00,1.9482421875,13.214698791503906,195.33815002441406,1.4344473587140427,1.2401749,1.1224387,1.0660025,1.1224387,1.1224387,1.0660025,1.0113512,1.1224387,1.3636054,1.0660025,0.380693,0.31147608,0.27686763,0.31147608,0.31147608,0.27686763,0.24225917,0.31147608,0.4499099,0.27686763,1.4399456,1.3614144,1.3266318,1.3614144,1.3614144,1.3266318,1.2951657,1.3614144,1.5288676,1.3266318
1995-04-25 23:00:00,2.2569580078125,15.842628479003906,204.9833526611328,1.7317193467390835,1.6336137,1.4785262,1.404186,1.4785262,1.4785262,1.404186,1.3321968,1.4785262,1.7962018,1.404186,0.5014658,0.41029018,0.36470237,0.41029018,0.41029018,0.36470237,0.3191146,0.41029018,0.59264135,0.36470237,1.8967606,1.7933158,1.7474985,1.7933158,1.7933158,1.7474985,1.7060499,1.7933158,2.0138927,1.7474985
1995-04-26 22:00:00,2.4696044921875,14.982521057128906,203.67977905273438,1.8122860058175778,1.5804532,1.4304125,1.3584915,1.4304125,1.4304125,1.3584915,1.288845,1.4304125,1.7377504,1.3584915,0.48514724,0.39693865,0.35283437,0.39693865,0.39693865,0.35283437,0.30873007,0.39693865,0.57335585,0.35283437,1.8350368,1.7349583,1.690632,1.7349583,1.7349583,1.690632,1.6505322,1.7349583,1.9483571,1.690632
1995-04-27 05:00:00,2.82861328125,16.036231994628906,202.93792724609375,1.9922107472176485,1.7735904,1.6052142,1.5245042,1.6052142,1.6052142,1.5245042,1.4463466,1.6052142,1.95011,1.5245042,0.5444341,0.44544604,0.39595205,0.44544604,0.44544604,0.39595205,0.34645802,0.44544604,0.64342207,0.39595205,2.0592852,1.9469767,1.8972336,1.9469767,1.9469767,1.8972336,1.8522334,1.9469767,2.1864536,1.8972336
1995-04-28 00:00:00,2.220458984375,14.340431213378906,201.06423950195312,1.6721286265583717,1.4530495,1.315104,1.2489806,1.315104,1.315104,1.2489806,1.1849484,1.315104,1.5976667,1.2489806,0.4460385,0.36494058,0.32439163,0.36494058,0.36494058,0.32439163,0.28384268,0.36494058,0.52713645,0.32439163,1.6871107,1.5950997,1.5543467,1.5950997,1.5950997,1.5543467,1.5174794,1.5950997,1.791296,1.5543467
1995-04-29 00:00:00,1.8264074325561523,13.429298400878906,199.12950134277344,1.3541107736124272,1.2245141,1.1082646,1.0525411,1.1082646,1.1082646,1.0525411,0.9985799,1.1082646,1.3463858,1.0525411,0.37588564,0.3075428,0.27337137,0.3075428,0.3075428,0.27337137,0.23919995,0.3075428,0.44422847,0.27337137,1.4217621,1.3442227,1.3098792,1.3442227,1.3442227,1.3098792,1.2788105,1.3442227,1.5095612,1.3098792
1995-04-30 00:00:00,1.59423828125,13.113624572753906,197.9971160888672,1.1648773532013832,1.1090375,1.0037508,0.95328224,1.0037508,1.0037508,0.95328224,0.9044098,1.0037508,1.2194163,0.95328224,0.3404381,0.27854025,0.24759135,0.27854025,0.27854025,0.24759135,0.21664242,0.27854025,0.40233594,0.24759135,1.2876842,1.217457,1.1863523,1.217457,1.217457,1.1863523,1.1582135,1.217457,1.3672035,1.1863523
1995-05-01 16:00:00,1.5654296875,12.394386291503906,192.73635864257812,1.1224079699254752,1.0289251,0.9312439,0.884421,0.9312439,0.9312439,0.884421,0.8390789,0.9312439,1.1313306,0.884421,0.31584623,0.25841963,0.22970635,0.25841963,0.25841963,0.22970635,0.20099306,0.25841963,0.3732728,0.22970635,1.1946671,1.1295129,1.1006551,1.1295129,1.1295129,1.1006551,1.0745488,1.1295129,1.2684423,1.1006551
1995-05-02 12:00:00,1.574951171875,12.348976135253906,189.6287841796875,1.1476505909187928,1.036619,0.9382073,0.89103436,0.9382073,0.9382073,0.89103436,0.8453532,0.9382073,1.1397902,0.89103436,0.318208,0.26035202,0.231424,0.26035202,0.26035202,0.231424,0.202496,0.26035202,0.376064,0.231424,1.2036004,1.1379589,1.1088853,1.1379589,1.1379589,1.1088853,1.0825839,1.1379589,1.2779272,1.1088853
1995-05-03 00:00:00,1.515380859375,11.880226135253906,188.79986572265625,1.0930015072760817,0.9732367,0.8808422,0.8365536,0.8808422,0.8808422,0.8365536,0.7936655,0.8808422,1.0700996,0.8365536,0.2987517,0.24443321,0.21727397,0.24443321,0.24443321,0.21727397,0.19011472,0.24443321,0.3530702,0.21727397,1.1300082,1.0683804,1.0410843,1.0683804,1.0683804,1.0410843,1.016391,1.0683804,1.1997905,1.0410843
1995-05-04 23:00:00,1.7255859375,12.485206604003906,182.3664093017578,1.3775659670128948,1.148247,1.0392379,0.9869851,1.0392379,1.0392379,0.9869851,0.9363848,1.0392379,1.2625282,0.9869851,0.35247412,0.28838792,0.25634483,0.28838792,0.28838792,0.25634483,0.22430171,0.28838792,0.41656032,0.25634483,1.3332096,1.2604996,1.2282952,1.2604996,1.2604996,1.2282952,1.1991615,1.2604996,1.4155403,1.2282952
1995-05-05 00:00:00,1.7275390625,12.424171447753906,182.09632873535156,1.3795262173035803,1.1434463,1.034893,0.98285866,1.034893,1.034893,0.98285866,0.9324699,1.034893,1.2572497,0.98285866,0.3510005,0.2871822,0.25527307,0.2871822,0.2871822,0.25527307,0.22336395,0.2871822,0.41481876,0.25527307,1.3276358,1.2552297,1.2231599,1.2552297,1.2552297,1.2231599,1.1941481,1.2552297,1.4096222,1.2231599
1995-05-06 23:00:00,1.9520263671875,17.705421447753906,193.91143798828125,1.6940647308412806,1.8057376,1.6343095,1.5521365,1.6343095,1.6343095,1.5521365,1.4725623,1.6343095,1.9854566,1.5521365,0.55430216,0.45351994,0.40312883,0.45351994,0.45351994,0.40312883,0.35273772,0.45351994,0.6550844,0.40312883,2.0966105,1.9822665,1.9316218,1.9822665,1.9822665,1.9316218,1.8858061,1.9822665,2.2260842,1.9316218
1995-05-07 16:00:00,2.2789297103881836,16.139503479003906,196.48793029785156,1.7827839890832955,1.6885849,1.5282787,1.451437,1.5282787,1.5282787,1.451437,1.3770254,1.5282787,1.8566442,1.451437,0.5183401,0.42409647,0.37697464,0.42409647,0.42409647,0.37697464,0.32985282,0.42409647,0.6125838,0.37697464,1.9605867,1.8536611,1.806302,1.8536611,1.8536611,1.806302,1.7634587,1.8536611,2.0816603,1.806302
1995-05-08 00:00:00,2.2352294921875,15.577491760253906,195.71778869628906,1.7406625030672018,1.6104164,1.4575312,1.3842466,1.4575312,1.4575312,1.3842466,1.3132797,1.4575312,1.7706958,1.3842466,0.49434498,0.40446407,0.35952362,0.40446407,0.40446407,0.35952362,0.31458315,0.40446407,0.5842259,0.35952362,1.8698266,1.7678508,1.7226841,1.7678508,1.7678508,1.7226841,1.6818241,1.7678508,1.9852953,1.7226841
1995-05-09 00:00:00,1.7369384765625,13.369483947753906,189.39956665039062,1.3201568760089017,1.2036793,1.0894077,1.0346324,1.0894077,1.0894077,1.0346324,0.9815893,1.0894077,1.3234775,1.0346324,0.36949003,0.30231002,0.26872003,0.30231002,0.30231002,0.26872003,0.23513001,0.30231002,0.43667004,0.26872003,1.3975712,1.321351,1.2875919,1.321351,1.321351,1.2875919,1.2570518,1.321351,1.4838763,1.2875919
1995-05-10 23:00:00,1.6048583984375,14.487159729003906,197.3799591064453,1.2489147108038745,1.2686242,1.1481872,1.0904564,1.1481872,1.1481872,1.0904564,1.0345514,1.1481872,1.3948861,1.0904564,0.389426,0.31862128,0.28321892,0.31862128,0.31862128,0.28321892,0.24781655,0.31862128,0.46023074,0.28321892,1.4729776,1.392645,1.3570644,1.392645,1.392645,1.3570644,1.3248765,1.392645,1.5639395,1.3570644
1995-05-11 16:00:00,1.7791414260864258,13.768409729003906,200.4770965576172,1.3370029027998722,1.2474792,1.1290495,1.072281,1.1290495,1.1290495,1.072281,1.0173078,1.1290495,1.3716366,1.072281,0.38293517,0.3133106,0.27849832,0.3133106,0.3133106,0.27849832,0.24368602,0.3133106,0.45255974,0.27849832,1.4484265,1.3694328,1.3344454,1.3694328,1.3694328,1.3344454,1.3027939,1.3694328,1.5378722,1.3344454
1995-05-12 00:00:00,1.7000732421875,13.127784729003906,199.4625701904297,1.2427955631810597,1.1467656,1.0378972,0.9857118,1.0378972,1.0378972,0.9857118,0.9351768,1.0378972,1.2608994,0.9857118,0.3520194,0.28801587,0.2560141,0.28801587,0.28801587,0.2560141,0.22401235,0.28801587,0.41602293,0.2560141,1.3314897,1.2588735,1.2267106,1.2588735,1.2588735,1.2267106,1.1976146,1.2588735,1.4137142,1.2267106
1995-05-13 23:00:00,1.62841796875,13.729347229003906,194.79043579101562,1.227698655331429,1.1920079,1.0788444,1.0246001,1.0788444,1.0788444,1.0246001,0.97207147,1.0788444,1.3106445,1.0246001,0.3659073,0.2993787,0.2661144,0.2993787,0.2993787,0.2661144,0.2328501,0.2993787,0.4324359,0.2661144,1.3840197,1.3085387,1.2751069,1.3085387,1.3085387,1.2751069,1.2448629,1.3085387,1.4694881,1.2751069
1995-05-14 23:00:00,1.89794921875,17.204933166503906,200.92982482910156,1.566195339043816,1.6871718,1.5269998,1.4502224,1.5269998,1.5269998,1.4502224,1.3758731,1.5269998,1.8550904,1.4502224,0.51790637,0.42374158,0.37665918,0.42374158,0.42374158,0.37665918,0.3295768,0.42374158,0.61207116,0.37665918,1.958946,1.8521098,1.8047904,1.8521098,1.8521098,1.8047904,1.761983,1.8521098,2.0799181,1.8047904
1995-05-15 17:00:00,2.0777463912963867,15.851417541503906,203.9463653564453,1.6264607720788105,1.584066,1.4336823,1.361597,1.4336823,1.4336823,1.361597,1.2917912,1.4336823,1.7417228,1.361597,0.48625627,0.39784604,0.3536409,0.39784604,0.39784604,0.3536409,0.3094358,0.39784604,0.5746665,0.3536409,1.8392316,1.7389244,1.6944968,1.7389244,1.7389244,1.6944968,1.6543053,1.7389244,1.952811,1.6944968
1995-05-16 00:00:00,2.07080078125,15.118507385253906,203.44186401367188,1.6029484122924271,1.4998646,1.3574747,1.2892209,1.3574747,1.3574747,1.2892209,1.2231257,1.3574747,1.6491411,1.2892209,0.4604092,0.37669843,0.33484304,0.37669843,0.37669843,0.33484304,0.29298767,0.37669843,0.54411995,0.33484304,1.7414668,1.6464914,1.6044253,1.6464914,1.6464914,1.6044253,1.5663704,1.6464914,1.8490088,1.6044253
1995-05-17 23:00:00,2.6947021484375,17.634132385253906,203.9122772216797,2.0109984899971396,1.9594913,1.7734666,1.6842968,1.7734666,1.7734666,1.6842968,1.597947,1.7734666,2.154513,1.6842968,0.6014995,0.49213594,0.4374542,0.49213594,0.49213594,0.4374542,0.38277242,0.49213594,0.71086305,0.4374542,2.2751315,2.1510513,2.0960941,2.1510513,2.1510513,2.0960941,2.0463774,2.1510513,2.4156291,2.0960941
1995-05-18 08:00:00,2.8079824447631836,16.637062072753906,204.10299682617188,2.009275976125684,1.8479056,1.6724744,1.5883825,1.6724744,1.6724744,1.5883825,1.50695,1.6724744,2.0318215,1.5883825,0.5672464,0.46411067,0.41254282,0.46411067,0.46411067,0.41254282,0.36097497,0.46411067,0.6703821,0.41254282,2.1455712,2.028557,1.9767295,2.028557,2.028557,1.9767295,1.9298439,2.028557,2.2780683,1.9767295
1995-05-19 00:00:00,2.6748046875,15.749855041503906,204.97259521484375,1.9137456152063863,1.7072693,1.5451894,1.4674973,1.5451894,1.5451894,1.4674973,1.3922623,1.5451894,1.8771881,1.4674973,0.5240756,0.42878917,0.38114592,0.42878917,0.42878917,0.38114592,0.33350268,0.42878917,0.6193621,0.38114592,1.9822809,1.8741721,1.8262889,1.8741721,1.8741721,1.8262889,1.7829716,1.8741721,2.1046941,1.8262889
1995-05-20 00:00:00,1.9053955078125,13.175636291503906,203.5725555419922,1.4028366825794782,1.2228087,1.1067212,1.0510752,1.1067212,1.1067212,1.0510752,0.9971892,1.1067212,1.3445108,1.0510752,0.37536213,0.30711448,0.27299064,0.30711448,0.30711448,0.27299064,0.2388668,0.30711448,0.4436098,0.27299064,1.419782,1.3423505,1.3080549,1.3423505,1.3423505,1.3080549,1.2770294,1.3423505,1.5074588,1.3080549
1995-05-21 23:00:00,1.8291015625,16.028175354003906,197.57180786132812,1.497551183062728,1.5369449,1.3910347,1.3210936,1.3910347,1.3910347,1.3210936,1.2533643,1.3910347,1.6899118,1.3210936,0.47179163,0.38601133,0.34312117,0.38601133,0.38601133,0.34312117,0.30023104,0.38601133,0.55757195,0.34312117,1.78452,1.6871967,1.6440907,1.6871967,1.6871967,1.6440907,1.6050948,1.6871967,1.8947208,1.6440907
1995-05-22 17:00:00,2.664306640625,16.365089416503906,205.9314422607422,1.9319079153448386,1.782358,1.6131495,1.5320405,1.6131495,1.6131495,1.5320405,1.4534966,1.6131495,1.9597503,1.5320405,0.5471254,0.44764808,0.3979094,0.44764808,0.44764808,0.3979094,0.34817073,0.44764808,0.64660275,0.3979094,2.0694652,1.9566015,1.9066124,1.9566015,1.9566015,1.9066124,1.8613899,1.9566015,2.1972623,1.9066124
1995-05-23 00:00:00,2.4998779296875,15.573585510253906,205.4928436279297,1.8392516196803752,1.6549792,1.4978634,1.422551,1.4978634,1.4978634,1.422551,1.3496203,1.4978634,1.8196938,1.422551,0.5080243,0.41565624,0.3694722,0.41565624,0.41565624,0.3694722,0.3232882,0.41565624,0.60039234,0.3694722,1.9215677,1.8167701,1.7703536,1.8167701,1.8167701,1.7703536,1.7283629,1.8167701,2.0402317,1.7703536
1995-05-24 00:00:00,1.939453125,13.393409729003906,200.92324829101562,1.4379503733043544,1.2584804,1.1390064,1.0817372,1.1390064,1.1390064,1.0817372,1.0262792,1.1390064,1.3837328,1.0817372,0.3863122,0.3160736,0.28095433,0.3160736,0.3160736,0.28095433,0.24583502,0.3160736,0.45655078,0.28095433,1.4611999,1.3815095,1.3462135,1.3815095,1.3815095,1.3462135,1.3142829,1.3815095,1.5514344,1.3462135
1995-05-25 23:00:00,1.6199951171875,12.974464416503906,201.5789031982422,1.1770112894755898,1.1029686,0.998258,0.94806564,0.998258,0.998258,0.94806564,0.8994607,0.998258,1.2127433,0.94806564,0.33857512,0.277016,0.24623646,0.277016,0.277016,0.24623646,0.2154569,0.277016,0.40013424,0.24623646,1.2806376,1.2107948,1.1798602,1.2107948,1.2107948,1.1798602,1.1518754,1.2107948,1.3597218,1.1798602
1995-05-26 05:00:00,1.6575927734375,12.809425354003906,202.06748962402344,1.1976502760213332,1.0984442,0.9941632,0.9441768,0.9941632,0.9941632,0.9441768,0.89577115,0.9941632,1.2077688,0.9441768,0.33718634,0.2758797,0.24522643,0.2758797,0.2758797,0.24522643,0.21457312,0.2758797,0.39849293,0.24522643,1.2753845,1.2058282,1.1750206,1.2058282,1.2058282,1.1750206,1.1471505,1.2058282,1.3541443,1.1750206
1995-05-27 05:00:00,1.7490234375,15.243995666503906,200.00704956054688,1.3918935716888878,1.4092407,1.2754542,1.2113245,1.2754542,1.2754542,1.2113245,1.1492229,1.2754542,1.5494978,1.2113245,0.43259066,0.3539378,0.31461138,0.3539378,0.3539378,0.31461138,0.27528498,0.3539378,0.5112435,0.31461138,1.636245,1.5470082,1.5074838,1.5470082,1.5470082,1.5074838,1.4717281,1.5470082,1.7372893,1.5074838
1995-05-28 00:00:00,1.63427734375,14.420265197753906,195.72425842285156,1.2712060203203472,1.2739857,1.1530397,1.095065,1.1530397,1.1530397,1.095065,1.0389236,1.1530397,1.4007814,1.095065,0.39107183,0.31996787,0.28441587,0.31996787,0.31996787,0.28441587,0.24886389,0.31996787,0.4621758,0.28441587,1.4792029,1.3985307,1.3627998,1.3985307,1.3985307,1.3627998,1.3304758,1.3985307,1.5705491,1.3627998
1995-05-29 00:00:00,1.599853515625,13.861671447753906,189.07565307617188,1.2539688462970875,1.2163045,1.1008345,1.0454845,1.1008345,1.1008345,1.0454845,0.9918851,1.1008345,1.3373593,1.0454845,0.37336558,0.30548093,0.27153862,0.30548093,0.30548093,0.27153862,0.23759627,0.30548093,0.44125023,0.27153862,1.4122301,1.3352106,1.3010974,1.3352106,1.3352106,1.3010974,1.270237,1.3352106,1.4994407,1.3010974
1995-05-30 16:00:00,1.537353515625,12.694679260253906,183.4172821044922,1.2242090618869805,1.1006086,0.99612206,0.9460371,0.99612206,0.99612206,0.9460371,0.89753616,0.99612206,1.2101485,0.9460371,0.33785072,0.2764233,0.2457096,0.2764233,0.2764233,0.2457096,0.2149959,0.2764233,0.3992781,0.2457096,1.2778976,1.2082042,1.1773359,1.2082042,1.2082042,1.1773359,1.1494108,1.2082042,1.3568125,1.1773359
1995-05-31 17:00:00,1.607736587524414,16.541847229003906,186.58035278320312,1.4627005633803327,1.5676355,1.4188117,1.347474,1.4188117,1.4188117,1.347474,1.2783923,1.4188117,1.723657,1.347474,0.48121265,0.39371943,0.3499728,0.39371943,0.39371943,0.3499728,0.30622622,0.39371943,0.56870586,0.3499728,1.8201544,1.7208877,1.6769208,1.7208877,1.7208877,1.6769208,1.6371462,1.7208877,1.9325557,1.6769208
1995-06-01 23:00:00,1.5849609375,14.618995666503906,196.10833740234375,1.2444605044018566,1.2778841,1.1565679,1.0984157,1.1565679,1.1565679,1.0984157,1.0421027,1.1565679,1.4050677,1.0984157,0.39226848,0.32094693,0.28528616,0.32094693,0.32094693,0.28528616,0.24962538,0.32094693,0.46359,0.28528616,1.4837291,1.4028101,1.3669698,1.4028101,1.4028101,1.3669698,1.3345469,1.4028101,1.5753548,1.3669698
1995-06-02 05:00:00,1.764404296875,17.780616760253906,195.42242431640625,1.5445392574986954,1.7315286,1.5671456,1.4883496,1.5671456,1.5671456,1.4883496,1.4120456,1.5671456,1.9038619,1.4883496,0.53152245,0.434882,0.38656178,0.434882,0.434882,0.38656178,0.33824155,0.434882,0.62816286,0.38656178,2.0104477,1.9008029,1.8522394,1.9008029,1.9008029,1.8522394,1.8083066,1.9008029,2.1346004,1.8522394
1995-06-03 16:00:00,1.968017578125,14.752784729003906,199.94142150878906,1.5250473156122788,1.4275753,1.2920482,1.227084,1.2920482,1.2920482,1.227084,1.1641744,1.2920482,1.5696571,1.227084,0.43821877,0.35854262,0.31870455,0.35854262,0.35854262,0.31870455,0.2788665,0.35854262,0.5178949,0.31870455,1.6575329,1.5671351,1.5270965,1.5671351,1.5671351,1.5270965,1.4908756,1.5671351,1.7598917,1.5270965
1995-06-04 00:00:00,1.923471450805664,14.311378479003906,201.19232177734375,1.4723319653796156,1.3607167,1.2315367,1.1696151,1.2315367,1.2315367,1.1696151,1.1096519,1.2315367,1.4961443,1.1696151,0.41769534,0.34175074,0.30377844,0.34175074,0.34175074,0.30377844,0.26580614,0.34175074,0.49363995,0.30377844,1.5799046,1.4937404,1.4555769,1.4937404,1.4937404,1.4555769,1.4210525,1.4937404,1.6774695,1.4555769
